"","matchid","mean_cadence","match_length"
"2479","a1v2J000003Za0OQAS",60.8571428571429,32.7
"2480","a1v2J000003ZCtfQAG",61.1666666666667,28.8
"2481","a1v2J000003ZCunQAG",24.8,4.4
"2482","a1v2J000003YJ0jQAG",43.3333333333333,18.6
"2483","a1v2J000003n6XgQAI",40.3076923076923,19.4
"2484","a1v2J000003YVnWQAW",40.8181818181818,16.1
"2485","a1v2J000003nUihQAE",55.5,32.2
"2486","a1v2J000003ZfywQAC",33.5,3.5
"2487","a1v2J000003Z6S9QAK",50,2.5
"2488","a1v2J000003oZcHQAU",36.6666666666667,7.9
"2489","a1v2J000003nfqqQAA",43.4,19.3
"2490","a1v2J000003nfqbQAA",38.2222222222222,16.1
"2491","a1v2J000003oSWWQA2",60.2857142857143,32.2
"2492","a1v2J000003ZZvnQAG",41.125,16
"2493","a1v2J000003ZZy3QAG",42,7.2
"2494","a1v2J000003q6rdQAA",69.9090909090909,31.6
"2495","a1v2J000003pF4TQAU",30.3,14.3
"2496","a1v2J000003nVOqQAM",45.8,31.5
"2497","a1v2J000003q6qDQAQ",68.6153846153846,31.5
"2498","a1v2J000003q6o7QAA",37.8333333333333,9.1
"2499","a1v2J000003rdnzQAA",39.5,2.9
"2500","a1v2J000003rdnuQAA",52.5,3.9
"2501","a1v2J000003Z6JfQAK",51.4444444444444,31.5
"2502","a1v2J000003nfnSQAQ",23,4.7
"2503","a1v2J000003nfpiQAA",51.6875,32
"2504","a1v2J000003qmc2QAA",60.6666666666667,31.6
"2505","a1v2J000003aB2zQAE",40,12.3
"2506","a1v2J000003slsqQAA",44,31.1
"2507","a1v2J000003qmcMQAQ",34.7142857142857,9
"2508","a1v2J000003oLWuQAM",54.4705882352941,31.1
"2509","a1v2J000003rvP2QAI",50.2352941176471,31.1
"2510","a1v2J000003qMBJQA2",33,3.2
"2511","a1v2J000003oZfVQAU",13,1.2
"2512","a1v2J000003qme3QAA",37.2,13.9
"2513","a1v2J000003q6s7QAA",32.5,3.4
"2514","a1v2J000003stZfQAI",54.3846153846154,26
"2515","a1v2J000003sln7QAA",52.2941176470588,30.9
"2516","a1v2J000003ubkDQAQ",69.0769230769231,30.4
"2517","a1v2J000003rVJiQAM",44.25,7.9
"2518","a1v2J000003v06hQAA",54.8666666666667,30.1
"2519","a1v2J000003tjssQAA",55.5333333333333,30.1
"2520","a1v2J000003uTqdQAE",58.2142857142857,30.1
"2521","a1v2J000003uxKXQAY",40.7142857142857,20.7
"2522","a1v2J000003uU22QAE",54.8,30.1
"2523","a1v2J000003uyp4QAA",74.6666666666667,24.1
"2524","a1v2J000003vJjfQAE",25.2,5.7
"2525","a1v2J000003uxK8QAI",32.5,10
"2526","a1v2J000003v1fqQAA",29.6666666666667,9.7
"2527","a1v2J000003vKIZQA2",55.1428571428571,25.8
"2528","a1v2J000003uxHEQAY",49.75,13.8
"2529","a1v2J000003vLfgQAE",32.6,10.1
"2530","a1v2J000003zZLaQAM",48.5,26.9
"2531","a1v2J000003uyJEQAY",61.5714285714286,30.1
"2532","a1v2J000003vKIyQAM",52.75,29.5
"2533","a1v2J000003uLr8QAE",38.7142857142857,12.4
"2534","a1v2J000003ubjjQAA",28.5555555555556,11.4
"2535","a1v2J000003v1k7QAA",25.5,4.3
"2536","a1v2J000003uxF3QAI",49.375,30
"2537","a1v2J000003zZMxQAM",36.5714285714286,15.4
"2538","a1v2J000003zZLVQA2",49.7647058823529,29.7
"2539","a1v2J000003uxG6QAI",10,1.3
"2540","a1v2J000003vJkJQAU",49,29.5
"2541","a1v2J000003vJj1QAE",67.25,29.7
"2542","a1v2J0000041KHyQAM",62.1538461538462,29.3
"2543","a1v2J0000040QgoQAE",33.1818181818182,16.3
"2544","a1v2J000003zZKcQAM",51.0833333333333,24.8
"2545","a1v2J0000043WkLQAU",58.8333333333333,14.5
"2546","a1v2J0000043FfTQAU",32.6666666666667,3.8
"2547","a1v2J0000041KHZQA2",46.4705882352941,29.2
"2548","a1v2J0000043g1UQAQ",28.75,4.8
"2549","a1v2J000003vLfbQAE",32.1111111111111,10.4
"2550","a1v2J0000043FXPQA2",67.75,28.7
"2551","a1v2J0000042dR1QAI",42.8888888888889,16.9
"2552","a1v2J0000044jtmQAA",30.2307692307692,14.3
"2553","a1v2J0000040QgUQAU",6,6.3
"2554","a1v2J0000044AiSQAU",31.5555555555556,12.4
"2555","a1v2J0000043O0oQAE",47.9375,28.8
"2556","a1v2J0000043FYIQA2",45.75,25.2
"2557","a1v2J000003e0iqQAA",63.6923076923077,28.3
"2558","a1v2J000003e0ilQAA",50.2857142857143,27.2
"2559","a1v2J0000043FYXQA2",59.2307692307692,27.8
"2560","a1v2J0000048AHgQAM",67.4166666666667,28.1
"2561","a1v2J00000482FaQAI",68.4444444444444,24.4
"2562","a1v2J0000049jL8QAI",48.8333333333333,10.4
"2563","a1v2J0000043FgvQAE",51.8,12.4
"2564","a1v2J000003eWskQAE",36.4,13.3
"2565","a1v2J0000043Wo8QAE",77.1428571428571,24.1
"2566","a1v2J000003dE9sQAE",77.125,23.8
"2567","a1v2J0000043FY8QAM",30.2,6.4
"2568","a1v2J000004BB0SQAW",44.5454545454545,19
"2569","a1v2J000003cy98QAA",39,14.8
"2570","a1v2J000003dkVGQAY",49,16.5
"2571","a1v2J00000495i0QAA",37,5
"2572","a1v2J000003eWo9QAE",28,4.1
"2573","a1v2J0000048AUBQA2",68.1818181818182,27.6
"2574","a1v2J000003cyD5QAI",76.3,27.6
"2575","a1v2J000004BXahQAG",76.9,27.2
"2576","a1v2J0000043NN8QAM",57,27.7
"2577","a1v2J000003e96WQAQ",56.0714285714286,27.8
"2578","a1v2J0000048IQKQA2",52.5714285714286,27.6
"2579","a1v2J0000041cjGQAQ",55.1428571428571,28.5
"2580","a1v2J0000048QnhQAE",53.4444444444444,19
"2581","a1v2J00000437i0QAA",102,28.7
"2582","a1v2J000003dbjmQAA",30.3,13.8
"2583","a1v2J000004C8eEQAS",47.1818181818182,18.6
"2584","a1v2J000004BAy2QAG",33.6666666666667,5.1
"2585","a1v2J00000482FVQAY",96.625,28
"2586","a1v2J000004823AQAQ",65.4444444444444,26.9
"2587","a1v2J000004BAzjQAG",63.5833333333333,27.2
"2588","a1v2J000003dbpfQAA",35.7,12.2
"2589","a1v2J00000495ynQAA",71.6666666666667,9.8
"2590","a1v2J0000048RFqQAM",40,3.7
"2591","a1v2J0000048AR2QAM",34.25,6.9
"2592","a1v2J0000049ztRQAQ",52.5714285714286,27.2
"2593","a1v2J000004D6jkQAC",36.125,9.9
"2594","a1v2J000004CqACQA0",32.1818181818182,13.1
"2595","a1v2J000004Cq9YQAS",46.75,26.7
"2596","a1v2J0000048IFqQAM",50.6,26.5
"2597","a1v2J000004BgI4QAK",64.0833333333333,26.6
"2598","a1v2J000004DqzjQAC",50.2,26.3
"2599","a1v2J000004CJmTQAW",51.7333333333333,26.6
"2600","a1v2J000004E6HXQA0",50.3333333333333,21.6
"2601","a1v2J00000495z2QAA",60.3333333333333,9.6
"2602","a1v2J000004Bok3QAC",75.3,26.3
"2603","a1v2J000004Ea3iQAC",46.1333333333333,25.6
"2604","a1v2J000004Ea4vQAC",28.75,4.4
"2605","a1v2J000004CqAlQAK",47.7142857142857,25.4
"2606","a1v2J000004E6NpQAK",49.6666666666667,25.7
"2607","a1v2J000004G20BQAS",36.2857142857143,9.7
"2608","a1v2J000004Lis7QAC",51.4166666666667,20.4
"2609","a1v2J000004E6NvQAK",70,3.9
"2610","a1v2J000004LiiMQAS",72.5,25.1
"2611","a1v2J000004LihYQAS",72,25.1
"2612","a1v2J000004G2GBQA0",55.6,22.5
"2613","a1v2J000004LirsQAC",45.1,17
"2614","a1v2J000004AljwQAC",40.5,9.7
"2615","a1v2J000004EEq6QAG",68.5,26
"2616","a1v2J000004DjbGQAS",33.3333333333333,9.2
"2617","a1v2J000004CqAMQA0",70,14.1
"2618","a1v2J000004MGNwQAO",76,24.8
"2619","a1v2J000004MGMJQA4",76,20.9
"2620","a1v2J000004MGKhQAO",72.7142857142857,19.1
"2621","a1v2J000004MGKDQA4",55.8,24.8
"2622","a1v2J000004MBW4QAO",37.4,9.6
"2623","a1v2J000004E6NaQAK",102.571428571429,25.2
"2624","a1v2J000004G206QAC",67.4545454545455,25.2
"2625","a1v2J000004CqPCQA0",57.2727272727273,25.2
"2626","a1v2J000004LN1WQAW",48.8,17.6
"2627","a1v2J000004LmsaQAC",66.8888888888889,24.7
"2628","a1v2J000004McWrQAK",73.9,24.6
"2629","a1v2J000004G2A3QAK",67.5555555555556,25.1
"2630","a1v2J000004G202QAC",40.375,11.3
"2631","a1v2J000004CSnsQAG",51.9,17.6
"2632","a1v2J000004C85pQAC",43.1,17.1
"2633","a1v2J000004LZzLQAW",51.1666666666667,24.9
"2634","a1v2J000004LmrIQAS",56.4615384615385,24.7
"2635","a1v2J000004LedtQAC",51.3571428571429,24.6
"2636","a1v2J000004NEpwQAG",36.4,6.8
"2637","a1v2J000004LMwMQAW",46.9285714285714,24.9
"2638","a1v2J000004G201QAC",45.6,19.1
"2639","a1v2J000004MYEVQA4",68.6,12.2
"2640","a1v2J000004Lj2vQAC",18,2.9
"2641","a1v2J000004CSjPQAW",65.8571428571429,21
"2642","a1v2J000004Lej8QAC",50.75,7.8
"2643","a1v2J00000495xBQAQ",59.5,9.8
"2644","a1v2J000004MtxhQAC",40.7272727272727,15.6
"2645","a1v2J000004LmrrQAC",33.6,7.9
"2646","a1v2J000004DNLzQAO",57,3.5
"2647","a1v2J000004LqzjQAC",70,4.1
"2648","a1v2J000004EiBBQA0",33.4,7.3
"2649","a1v2J000004MchkQAC",72.5,20.6
"2650","a1v2J000004LA5wQAG",50.5,24.4
"2651","a1v2J000004O0I6QAK",20.4,6.8
"2652","a1v2J000004LeffQAC",57.625,15.7
"2653","a1v2J000004Mch6QAC",83.75,24.6
"2654","a1v2J000004LYFiQAO",40.875,23.9
"2655","a1v2J000004NuFIQA0",30.3636363636364,12.2
"2656","a1v2J000004NkZ4QAK",70.6666666666667,23.9
"2657","a1v2J000004LqyqQAC",39.0625,24.3
"2658","a1v2J000004NuFDQA0",25.8,10.3
"2659","a1v2J000004Mm90QAC",47.7692307692308,23.7
"2660","a1v2J000004XMuAQAW",39.5,5.6
"2661","a1v2J000004McfoQAC",135.6,23.7
"2662","a1v2J000004NzgmQAC",69,23.7
"2663","a1v2J000004O02iQAC",39.5714285714286,11.2
"2664","a1v2J000004NzpPQAS",42.0666666666667,23.8
"2665","a1v2J000004Mq4QQAS",50.5,17.6
"2666","a1v2J000004Mq4VQAS",47.375,17.6
"2667","a1v2J000004Mm8WQAS",44.8571428571429,24
"2668","a1v2J000004OEumQAG",67.7,23
"2669","a1v2J000004Nzu0QAC",35.75,7.9
"2670","a1v2J000004MYG2QAO",65.4,23.7
"2671","a1v2J000004Mm8bQAC",52.7692307692308,23.7
"2672","a1v2J000004NkaqQAC",60,6.5
"2673","a1v2J000004YiXUQA0",78.8571428571429,22.9
"2674","a1v2J000004Nzp0QAC",42.5,23.6
"2675","a1v2J000004NzqSQAS",47.6428571428571,23.2
"2676","a1v2J000004XphhQAC",72,23.2
"2677","a1v2J000004XMuKQAW",65.6666666666667,8.8
"2678","a1v2J000004NuNRQA0",34.5,2.9
"2679","a1v2J000004OfYLQA0",40.5,6.1
"2680","a1v2J000004Xpo4QAC",81.125,23.2
"2681","a1v2J000004OaEsQAK",46.1428571428571,22.8
"2682","a1v2J000004XurxQAC",45.5714285714286,22.8
"2683","a1v2J000004XbhZQAS",21,5.4
"2684","a1v2J000004XND8QAO",24,2
"2685","a1v2J000004ZqemQAC",57.9090909090909,22.4
"2686","a1v2J000004NuGkQAK",40.2307692307692,21.8
"2687","a1v2J000004NuJtQAK",28,3.9
"2688","a1v2J000004XvFBQA0",43.6428571428571,22.8
"2689","a1v2J000004M3CFQA0",39.6666666666667,11.9
"2690","a1v2J000004XutUQAS",38.8,10.3
"2691","a1v2J000004XutPQAS",31.4285714285714,8.3
"2692","a1v2J000004NuAIQA0",51.3846153846154,23.2
"2693","a1v2J000004XbsmQAC",32.25,9.6
"2694","a1v2J000004ZqgJQAS",38.75,6.1
"2695","a1v2J000004OfTLQA0",39.9375,22.5
"2696","a1v2J000004ZLM2QAO",51,14.1
"2697","a1v2J000004XphSQAS",39.9090909090909,15.2
"2698","a1v2J000004YiJXQA0",17.5,1.5
"2699","a1v2J000004XphcQAC",42.3076923076923,22.2
"2700","a1vHt000004aIdmIAE",62.5,22.3
"2701","a1v2J000004XvEXQA0",48.0769230769231,22.1
"2702","a1v2J000004Yo5LQAS",57.4545454545455,22.1
"2703","a1vHt000004akdYIAQ",45.5,6.2
"2704","a1v2J000004YiQJQA0",44.3636363636364,20.7
"2705","a1v2J000004YWsfQAG",30,5.7
"2706","a1v2J000004Z9KOQA0",52.0909090909091,21.8
"2707","a1v2J000004Y5L5QAK",30.6666666666667,6.6
"2708","a1v2J000004ZwsMQAS",48,21.8
"2709","a1v2J000004XuvVQAS",43,3.8
"2710","a1v2J000004ZaWvQAK",71.875,21.9
"2711","a1vHt000004awgjIAA",40.7142857142857,21.6
"2712","a1vHt000004a6uhIAA",62.125,20
"2713","a1vHt000004aD2QIAU",21,3.3
"2714","a1v2J000004YWulQAG",49.1818181818182,21.4
"2715","a1v2J000004ZwsvQAC",62.1,21.6
"2716","a1v2J000004Zqk1QAC",44.1428571428571,21.8
"2717","a1v2J000004YWvtQAG",47.8461538461538,21.6
"2718","a1v2J000004YX45QAG",46.3076923076923,22.1
"2719","a1v2J000004XuvBQAS",27,6.7
"2720","a1vHt000004ZxIFIA0",23,1.2
"2721","a1vHt000004bDTKIA2",44.6666666666667,6.3
"2722","a1vHt000004l3RdIAI",44.8333333333333,21.2
"2723","a1vHt000004bDOoIAM",100.5,21.2
"2724","a1vHt000004a6u3IAA",58.4444444444444,21.2
"2725","a1v2J000004NuEoQAK",66.25,22.1
"2726","a1vHt000004kUY0IAM",48.8181818181818,20.9
"2727","a1vHt000004l3PwIAI",61.2222222222222,20.6
"2728","a1vHt000004awdQIAQ",40.2666666666667,20.7
"2729","a1vHt000004lkEwIAI",30,4.8
"2730","a1vHt000004awdaIAA",28,2.8
"2731","a1vHt000004le7pIAA",42.0769230769231,20.7
"2732","a1v2J000004YRrvQAG",31.7777777777778,12.7
"2733","a1vHt000004akinIAA",51.8,21.2
"2734","a1vHt000004kqrPIAQ",31.8888888888889,17.5
"2735","a1vHt000004aklcIAA",33.7142857142857,9.5
"2736","a1vHt000004kasAIAQ",48,20.5
"2737","a1vHt000004lkO3IAI",46.5384615384615,20.6
"2738","a1v2J000004YXGAQA4",61.2857142857143,19.8
"2739","a1vHt000004b3HsIAI",44.9166666666667,20.4
"2740","a1vHt000004kat8IAA",50.3333333333333,20.9
"2741","a1vHt000004aqOwIAI",52.5,21
"2742","a1vHt000004kUfQIAU",47.1666666666667,21
"2743","a1vHt000004lkFGIAY",45.8,20.5
"2744","a1vHt000004lFZDIA2",61,6.1
"2745","a1vHt000004jw9YIAQ",43.2222222222222,15
"2746","a1vHt000004lkODIAY",22.5,2
"2747","a1vHt000004kqoVIAQ",24.5,2.7
"2748","a1vHt000004kOpjIAE",53.5,21
"2749","a1vHt000004aIYPIA2",56.7777777777778,20.6
"2750","a1vHt000004njUhIAI",35,12.2
"2751","a1vHt000004nCaKIAU",44.5,16.4
"2752","a1vHt000004o3RHIAY",30.1666666666667,7.6
"2753","a1vHt000004lFpWIAU",39.9230769230769,20.1
"2754","a1vHt000004lkE3IAI",48.5,20.1
"2755","a1vHt000004ldzHIAQ",45.6666666666667,20.1
"2756","a1vHt000004mG0DIAU",35,2.3
"2757","a1vHt000004lwvaIAA",51.4,20
"2758","a1vHt000004ncnJIAQ",28.3333333333333,3.7
"2759","a1vHt000004nCc1IAE",37.8,7.1
"2760","a1vHt000004ldxBIAQ",121,9.6
"2761","a1vHt000004kasUIAQ",60.1428571428571,21
"2762","a1vHt000003mxqyIAA",46,15.8
"2763","a1vHt000004t2QVIAY",37.3333333333333,18.2
"2764","a1vHt000004njIbIAI",41.3333333333333,20.1
"2765","a1vHt000004soU3IAI",34.3333333333333,4.3
"2766","a1vHt000004soOeIAI",24.5,5.1
"2767","a1vHt000004npQnIAI",54.9,20.1
"2768","a1vHt000004l3YtIAI",26,8.9
"2769","a1vHt000004lFpbIAE",56.9,20.6
"2770","a1vHt000004tuHvIAI",35.1428571428571,19.5
"2771","a1vHt000004nJMYIA2",38.4285714285714,9.9
"2772","a1vHt000004uYU0IAM",17.3333333333333,3.7
"2773","a1vHt000004uRC4IAM",52.1111111111111,16.3
"2774","a1vHt000004sv9IIAQ",42.125,12.5
"2775","a1vHt000004u6tiIAA",53.4,19.1
"2776","a1vHt000004nJOtIAM",53.8,19.1
"2777","a1vHt000004ncaAIAQ",48.9090909090909,19.1
"2778","a1vHt000004ncfoIAA",38.1111111111111,19.1
"2779","a1vHt000004o3RCIAY",54.6,19.1
"2780","a1vHt000004ncfjIAA",47.3,19.1
"2781","a1vHt0000055Zl0IAE",52,18.6
"2782","a1vHt000004vfsbIAA",51.2727272727273,18.9
"2783","a1vHt0000054oHRIAY",53.7,18.9
"2784","a1vHt000004sv8FIAQ",63,19.1
"2785","a1vHt000004uDhYIAU",54.3,19.1
"2786","a1vHt000004mFyCIAU",33.2857142857143,10.1
"2787","a1vHt000004uDkhIAE",26.4,10.1
"2788","a1vHt000004sv8eIAA",41,19.2
"2789","a1vHt000004vfquIAA",36.2666666666667,18.9
"2790","a1vHt000004mi1UIAQ",39.5555555555556,17.2
"2791","a1vHt000004sv7HIAQ",45.4545454545455,19.1
"2792","a1vHt000004utlaIAA",74,3.3
"2793","a1vHt000004vn9bIAA",53.2,18.8
"2794","a1vHt000004vn9RIAQ",36,8
"2795","a1vHt000004vEiYIAU",33.7272727272727,18.5
"2796","a1vHt000004vfsRIAQ",46.75,14.9
"2797","a1vHt0000054h02IAA",45.75,10.8
"2798","a1vHt000004seJVIAY",53.8333333333333,12.2
"2799","a1vHt0000055uMsIAI",32.5,7.1
"2800","a1vHt0000055nb4IAA",52.6,18.2
"2801","a1vHt00000563cXIAQ",40.8461538461538,18.2
"2802","a1vHt0000055gsaIAA",46.9,18.1
"2803","a1vHt000004uKbpIAE",47.8888888888889,18.4
"2804","a1vHt0000056VfwIAE",42.6666666666667,18.2
"2805","a1vHt0000057XBGIA2",46.5,17.7
"2806","a1vHt000004vfrnIAA",45.7272727272727,18.2
"2807","a1vHt0000054gyzIAA",46.8888888888889,18.2
"2808","a1vHt000005539WIAQ",49.9,18.2
"2809","a1vHt0000057WMhIAM",37.5833333333333,17.4
"2810","a1vHt00000553DOIAY",37.7272727272727,18
"2811","a1vHt0000057XTKIA2",36.3333333333333,5
"2812","a1vHt000005AEenIAG",41.8,8.6
"2813","a1vHt000005774TIAQ",48,17.5
"2814","a1vHt0000056VkNIAU",61,14.3
"2815","a1vHt0000057XX2IAM",40.5,17.3
"2816","a1vHt0000058eAxIAI",24.8181818181818,10.5
"2817","a1vHt0000059JZjIAM",41.4545454545455,17.1
"2818","a1vHt000004wInTIAU",53.75,8.6
"2819","a1vHt000004wJ1uIAE",65.1428571428571,16.6
"2820","a1vHt000005AV6UIAW",35.9230769230769,16.8
"2821","a1vHt0000059yHSIAY",36.7692307692308,16.8
"2822","a1vHt000005AV2mIAG",39.7142857142857,9.9
"2823","a1vHt0000058OtzIAE",60,15.9
"2824","a1vHt000005893TIAQ",37.5454545454545,17.3
"2825","a1vHt0000059Te8IAE",29,9.5
"2826","a1vHt000005BOs3IAG",74,16.6
"2827","a1vHt0000059c3oIAA",34.5,12.9
"2828","a1vHt000005AEnaIAG",45.3333333333333,16.6
"2829","a1vHt000004wIoHIAU",72.6666666666667,16.1
"2830","a1vHt000004wJzkIAE",56.75,16
"2831","a1vHt000005C0sQIAS",67.4,11.4
"2832","a1vHt000004wJVCIA2",43.5,16.4
"2833","a1vHt000005BH7SIAW",32.8181818181818,16.4
"2834","a1vHt0000059TGGIA2",39.1818181818182,16.3
"2835","a1vHt000004wJLQIA2",67,16.5
"2836","a1vHt000005B8xeIAC",63.3333333333333,16.3
"2837","a1vHt0000057XNlIAM",46.4285714285714,14.5
"2838","a1vHt000004fapbIAA",60.6666666666667,8.3
"2839","a1vHt0000059c3eIAA",35.5833333333333,16.2
"2840","a1vHt000005AV8BIAW",35.9,16.1
"2841","a1vHt000005BOmZIAW",37.0909090909091,16.1
"2842","a1vHt000005B0WeIAK",75.1666666666667,16.1
"2843","a1vHt000004wK5nIAE",38.75,16.2
"2844","a1vHt000005BtRRIA0",32.6363636363636,16.1
"2845","a1vHt000004fZhHIAU",44.2,16.1
"2846","a1vHt0000059TFhIAM",49,16.1
"2847","a1vHt000005B0WAIA0",40.6363636363636,16.1
"2848","a1vHt0000058W8uIAE",66,16.9
"2849","a1vHt000005BOrtIAG",106.75,16.1
"2850","a1vHt00000590NdIAI",37,10.8
"2851","a1vHt000004gYapIAE",45.75,13
"2852","a1vHt0000059c3jIAA",28.1666666666667,6.5
"2853","a1vHt0000059JaDIAU",9,8.4
"2854","a1vHt000004wLEqIAM",50.6666666666667,15.7
"2855","a1vHt0000059yLZIAY",41.3333333333333,16.1
"2856","a1vHt000005AMGwIAO",38.4545454545455,16.2
"2857","a1vHt000004g7uTIAQ",50,8.4
"2858","a1vHt000005BtUGIA0",141,16.1
"2859","a1vHt000004gXkKIAU",42.6666666666667,7.6
"2860","a1vHt000004fbHkIAI",36.6666666666667,15.4
"2861","a1vHt000004fzzcIAA",34.6666666666667,7.5
"2862","a1vHt00000590BwIAI",208,12.6
"2863","a1vHt0000057Xp6IAE",52.125,17.1
"2864","a1vHt000004wLEMIA2",39.7777777777778,15.8
"2865","a1vHt000004gb64IAA",63.5714285714286,15
"2866","a1vUX0000004REXYA2",48,6.6
"2867","a1vHt000004gcRrIAI",49.125,14.9
"2868","a1vHt000004gOz4IAE",43.8,15.3
"2869","a1vHt000004gXd9IAE",35.6666666666667,15.3
"2870","a1vHt0000059yLAIAY",33.25,16.1
"2871","a1vHt000004gaLcIAI",35,14.2
"2872","a1vHt000004gY95IAE",40.4444444444444,15.3
"2873","a1vHt000004gZTQIA2",27.7692307692308,14.9
"2874","a1vUX0000004UabYAE",36.4,14.7
"2875","a1vHt000004ga5AIAQ",31.8333333333333,7.7
"2876","a1vHt000004gZNXIA2",122.333333333333,15.4
"2877","a1vHt000004gY4AIAU",42.75,15
"2878","a1vHt000004fZfaIAE",48,15
"2879","a1vHt000005AV2IIAW",83.8,15.6
"2880","a1vHt000004wJI2IAM",82.4,15.7
"2881","a1vHt000004wJIgIAM",57.5714285714286,15.6
"2882","a1vHt000004gaoAIAQ",41.6666666666667,7.5
"2883","a1vHt000004gYewIAE",101.5,10.7
"2884","a1vHt000004gbd8IAA",73.6,14.8
"2885","a1vHt000004gagVIAQ",34.7,14.3
"2886","a1vHt000004gbAGIAY",31.4545454545455,14.5
"2887","a1vHt000004gadRIAQ",39.4,10.1
"2888","a1vHt000004gbAaIAI",46.5714285714286,14.4
"2889","a1vUX0000009YFNYA2",66.75,12.2
"2890","a1vHt000004ga8iIAA",29.1818181818182,11.5
"2891","a1vHt000004gZOGIA2",55.3333333333333,8.1
"2892","a1vUX0000006laXYAQ",79.2,13.6
"2893","a1vUX000000CaMHYA0",44.25,13.2
"2894","a1vHt000004gc6KIAQ",34.7777777777778,14.5
"2895","a1vHt000004gbnNIAQ",28.75,4.6
"2896","a1vHt000004gb14IAA",29.5833333333333,14.3
"2897","a1vHt000004gbbWIAQ",15,3
"2898","a1vHt000004gX1UIAU",43,14.6
"2899","a1vUX0000009rjRYAQ",28.75,13.1
"2900","a1vHt000004gbyGIAQ",33.6666666666667,7.3
"2901","a1vUX0000009rJdYAI",39.125,13.2
"2902","a1vUX000000BJc1YAG",33.5,13.1
"2903","a1vHt000004gcDBIAY",35.6,13.5
"2904","a1vUX000000CGtpYAG",38.5,8.2
"2905","a1vUX000000A4YbYAK",33,8.8
"2906","a1vUX000000BfUTYA0",42,13.1
"2907","a1vUX000000De1FYAS",35.9,12.6
"2908","a1vUX000000FMHxYAO",32.4545454545455,12.6
"2909","a1vUX000000IS4HYAW",87,12.4
"2910","a1vUX000000F1GjYAK",36.5,12.6
"2911","a1vHt000004gb9IIAQ",29.7272727272727,13.2
"2912","a1vUX000000ClO9YAK",30.3333333333333,12.6
"2913","a1vUX000000DgO1YAK",64.6,12.4
"2914","a1vUX000000EBZtYAO",30.6666666666667,12.7
"2915","a1vUX000000BKLBYA4",32.6,12.9
"2916","a1vUX000000A5hZYAS",39.6666666666667,12.5
"2917","a1vUX000000IS2fYAG",50.8,12.4
"2918","a1vUX000000BJiTYAW",55.6,13.1
"2919","a1vUX000000DNgLYAW",28.9166666666667,12.7
"2920","a1vUX000000EtnpYAC",91,12.6
"2921","a1vHt000004gaqBIAQ",122,8.2
"2922","a1vUX000000CaJ4YAK",59.3333333333333,12.6
"2923","a1vUX000000Gt5NYAS",29,12.5
"2924","a1vHt000004gadgIAA",33.25,7.3
"2925","a1vUX000000D5jRYAS",38,12.7
"2926","a1vUX000000AamzYAC",40.5,13.1
"2927","a1vUX000000LoJZYA0",70.3333333333333,7.8
"2928","a1vUX000000B3x4YAC",54.4,12.7
"2929","a1vUX000000A47BYAS",65.5,8.7
"2930","a1vUX000000IhJSYA0",33.2,12
"2931","a1vHt0000057XO0IAM",29.3333333333333,13.6
"2932","a1vUX000000IfKrYAK",29.6666666666667,9.5
"2933","a1vUX000000BfpRYAS",37.2222222222222,13.1
"2934","a1vUX0000006pz7YAA",32,5.2
"2935","a1vUX000000GvdSYAS",75,12.2
"2936","a1vUX000000I7hNYAS",32,1.7
"2937","a1vUX000000FQGjYAO",33.5555555555556,11.5
"2938","a1vUX000000BKRdYAO",39.5,13.2
"2939","a1vUX000000DT0zYAG",30.5454545454545,12
"2940","a1vUX000000CO9pYAG",58.4,12.9
"2941","a1vUX000000MD1pYAG",65.6666666666667,11.8
"2942","a1vUX000000MK3JYAW",32.6,11.8
"2943","a1vUX000000EtSrYAK",36.5,12
"2944","a1vUX000000EmMXYA0",112,11.3
"2945","a1vUX000000K0NFYA0",46,8.2
"2946","a1vUX000000MYUTYA4",26.9166666666667,11.7
"2947","a1vUX000000MHobYAG",63.6666666666667,11.8
"2948","a1vUX000000K1ZSYA0",28.8181818181818,11.5
"2949","a1vUX000000KnvpYAC",28.8181818181818,11.8
"2950","a1vUX000000KgPiYAK",48.5,11.7
"2951","a1vUX000000KckHYAS",35.1428571428571,9
"2952","a1vUX000000KnUPYA0",31.4,11.7
"2953","a1vUX000000OeHFYA0",41.2857142857143,10.5
"2954","a1vUX000000JucnYAC",39.5,11.7
"2955","a1vUX000000K7WnYAK",37.25,12
"2956","a1vUX000000KgMTYA0",45.4,11.6
"2957","a1vUX000000TyDhYAK",34.3333333333333,10.8
"2958","a1vUX000000MKEbYAO",33.6666666666667,11.7
"2959","a1vUX000000Q7YvYAK",45,11.1
"2960","a1vUX000000K7YPYA0",36.2857142857143,12
"2961","a1vUX000000OSkjYAG",62.5,5.6
"2962","a1vUX000000O9BpYAK",38,11.1
"2963","a1vUX000000PoKzYAK",31.2,11
"2964","a1vUX000000O98bYAC",40.5714285714286,11.1
"2965","a1vUX000000RWF7YAO",28,5.5
"2966","a1vUX000000VDgvYAG",55.4,10.5
"2967","a1vUX00000058wDYAQ",27.1666666666667,12
"2968","a1vUX000000Ta05YAC",46.8333333333333,10.5
"2969","a1vUX000000UdwnYAC",36.1666666666667,10.5
"2970","a1vUX000000WY3NYAW",38.4285714285714,10.5
"2971","a1vUX000000TUqjYAG",40.1428571428571,10.5
