"","match_id_18char","match_length","net_sentiment","positive","negative","anger","anticipation","disgust","fear","joy","sadness","surprise","trust"
"1146","a1v2J000002946SQAQ",36.3,80,164,84,20,217,28,29,48,77,34,213
"1147","a1v2J0000029SQVQA2",3.5,62,79,17,19,68,17,21,44,21,15,55
"1148","a1v2J0000029SQWQA2",9.8,78,106,28,19,79,0,22,78,25,19,77
"1149","a1v2J0000029SQYQA2",28.8,407,1050,643,44,927,20,37,665,623,215,724
"1150","a1v2J0000029SQZQA2",9.8,102,128,26,17,90,17,24,90,27,45,96
"1151","a1v2J0000029SQaQAM",10.3,501,599,98,34,562,0,53,377,57,171,324
"1152","a1v2J0000029SQbQAM",19.8,128,244,116,74,363,69,78,180,140,129,240
"1153","a1v2J0000029SQcQAM",19.8,871,1104,233,114,943,8,130,839,334,280,721
"1154","a1v2J0000029SQdQAM",19.3,584,917,333,287,1032,80,343,673,310,148,646
"1155","a1v2J0000029SQfQAM",10.3,166,197,31,21,196,5,12,140,15,43,71
"1156","a1v2J0000029SQgQAM",17.2,287,296,9,13,231,1,52,219,8,181,300
"1157","a1v2J0000029SQhQAM",24,404,471,67,50,421,40,52,346,129,148,332
"1158","a1v2J0000029SQiQAM",10,1627,1875,248,150,1944,90,99,1713,162,1309,1601
"1159","a1v2J0000029SQjQAM",23.3,455,647,192,104,573,21,36,522,123,151,591
"1160","a1v2J0000029SQmQAM",37,173,180,7,2,167,0,4,116,5,62,182
"1161","a1v2J0000029SQnQAM",22.3,360,387,27,16,205,0,20,290,8,174,277
"1162","a1v2J0000029SQoQAM",20.4,1175,1233,58,13,1270,14,109,572,41,265,1351
"1163","a1v2J0000029SQpQAM",10.6,112,142,30,29,75,0,31,93,16,14,111
"1164","a1v2J0000029SQqQAM",9.8,86,116,30,13,120,14,19,51,13,20,69
"1165","a1v2J0000029SQrQAM",18.5,281,396,115,77,282,10,14,249,69,117,304
"1166","a1v2J0000029SQtQAM",9.7,113,133,20,5,98,5,8,85,7,21,75
"1167","a1v2J0000029SQvQAM",15.8,438,1107,669,603,917,107,536,657,561,211,902
"1168","a1v2J0000029SQwQAM",8.9,34,47,13,0,56,0,3,14,13,5,49
"1169","a1v2J0000029SQxQAM",10.4,54,80,26,22,36,5,19,36,2,14,44
"1170","a1v2J0000029SQyQAM",49.9,1473,1613,140,65,1529,46,57,1198,91,444,1567
"1171","a1v2J0000029SQzQAM",26.1,935,1187,252,206,1061,126,205,664,155,270,883
"1172","a1v2J000002AAmeQAG",4.6,4,6,2,2,1,0,0,0,2,4,4
"1173","a1v2J000002AAmfQAG",8.4,151,179,28,20,179,4,0,112,26,6,125
"1174","a1v2J000002AAmqQAG",7.7,6,79,73,52,75,37,50,29,50,14,187
"1175","a1v2J000002AAmsQAG",23.1,7,46,39,30,74,0,36,29,8,21,41
"1176","a1v2J000002AAmvQAG",10.3,28,33,5,0,31,3,3,24,0,22,28
"1177","a1v2J000002AAnMQAW",26.2,134,161,27,13,209,13,18,78,24,50,247
"1178","a1v2J000002AAnPQAW",9.6,34,35,1,0,71,0,0,29,4,2,9
"1179","a1v2J000002AAnqQAG",42.1,245,543,298,195,1374,52,115,257,142,98,769
"1180","a1v2J000002AAnvQAG",7.5,143,276,133,102,193,36,70,156,67,31,156
"1181","a1v2J000002AAoAQAW",11.9,104,183,79,50,377,0,0,96,20,75,268
"1182","a1v2J000002AAoEQAW",42.6,1016,1325,309,192,1217,85,96,896,205,265,881
"1183","a1v2J000002AAoFQAW",9.9,21,21,0,0,24,0,0,19,0,1,17
"1184","a1v2J000002AAoYQAW",11.4,45,51,6,5,65,5,6,39,10,25,89
"1185","a1v2J000002AAobQAG",3,31,37,6,2,14,0,3,27,3,8,36
"1186","a1v2J000002AAopQAG",5.7,20,20,0,6,7,0,6,16,0,16,2
"1187","a1v2J000002AAosQAG",21.9,148,164,16,7,242,5,16,130,17,85,90
"1188","a1v2J000002AAptQAG",51,371,619,248,71,599,42,81,368,221,140,407
"1189","a1v2J000002AAqKQAW",4.7,13,30,17,15,28,15,15,26,17,17,27
"1190","a1v2J000002AAqcQAG",36.5,363,542,179,115,665,45,173,307,136,65,380
"1191","a1v2J000002AAqjQAG",7.4,57,135,78,63,107,7,23,71,17,16,86
"1192","a1v2J000002AAqqQAG",5.3,40,58,18,18,41,0,0,45,0,6,37
"1193","a1v2J000002AAr6QAG",9.9,21,21,0,0,20,0,0,19,0,1,18
"1194","a1v2J000002AAriQAG",12.2,456,769,313,301,694,9,49,636,28,443,577
"1195","a1v2J000002AArqQAG",11.4,205,462,257,237,679,30,41,206,34,14,432
"1196","a1v2J000002AAs1QAG",4.2,56,86,30,23,87,11,8,81,69,29,34
"1197","a1v2J000002AAs5QAG",12.4,130,136,6,3,70,0,8,39,5,14,233
"1198","a1v2J000002AAsSQAW",29.7,257,332,75,52,332,5,67,214,94,165,501
"1199","a1v2J000002AAsUQAW",23.6,260,352,92,16,486,0,14,184,65,84,189
"1200","a1v2J000002AAsXQAW",2.6,7,8,1,0,12,0,0,4,0,0,7
"1201","a1v2J000002AAssQAG",11.2,81,94,13,7,157,0,2,42,7,18,118
"1202","a1v2J000002AAsxQAG",26.2,543,793,250,104,715,55,102,676,208,89,628
"1203","a1v2J000002AAzaQAG",10.6,61,173,112,85,209,8,8,72,15,169,206
"1204","a1v2J000002AAzhQAG",25.5,588,1091,503,373,825,168,408,780,271,483,810
"1205","a1v2J000002AAzyQAG",10.3,885,1052,167,126,694,21,113,363,53,317,766
"1206","a1v2J000002AB0QQAW",26.7,350,642,292,149,566,45,58,421,225,249,590
"1207","a1v2J000002AB0gQAG",6.2,0,4,4,0,8,0,3,3,3,0,0
"1208","a1v2J000002AB0mQAG",12.7,15,22,7,5,25,5,5,20,7,25,21
"1209","a1v2J000002AB0nQAG",42.3,1401,1544,143,72,370,61,75,162,143,146,1830
"1210","a1v2J000002AB16QAG",6.1,75,78,3,2,84,0,0,62,2,1,36
"1211","a1v2J000002AB2LQAW",10.9,6,33,27,0,26,0,9,29,22,26,15
"1212","a1v2J000002AB2RQAW",8.5,69,86,17,12,125,1,16,78,7,51,65
"1213","a1v2J000002AB2VQAW",15.4,111,145,34,8,194,6,8,120,32,10,184
"1214","a1v2J000002AB49QAG",11.8,666,919,253,412,658,63,174,535,168,331,769
"1215","a1v2J000002AB4gQAG",77.8,4498,4858,360,182,6053,143,302,3242,268,811,2820
"1216","a1v2J000002AB9KQAW",12.9,100,111,11,8,87,0,4,68,4,19,125
"1217","a1v2J000002AB9LQAW",9.7,106,120,14,10,170,10,10,58,14,22,87
"1218","a1v2J000002AB9TQAW",30.8,250,785,535,469,1281,37,20,398,26,121,1293
"1219","a1v2J000002ABA8QAO",42,2243,2773,530,316,1735,19,327,875,338,283,2245
"1220","a1v2J000002ABAZQA4",9.4,138,144,6,2,153,0,5,88,7,24,88
"1221","a1v2J000002ABBTQA4",11.4,577,669,92,30,638,36,35,562,172,415,614
"1222","a1v2J000002ABBYQA4",9.6,10,15,5,5,13,5,5,4,9,2,4
"1223","a1v2J000002ABBaQAO",32.2,799,1154,355,311,2224,11,29,564,42,415,1877
"1224","a1v2J000002ABC1QAO",7.7,131,143,12,0,76,0,1,94,7,15,101
"1225","a1v2J000002ABC2QAO",16.2,153,520,367,324,812,16,92,201,31,21,518
"1226","a1v2J000002ABCZQA4",26.5,671,905,234,104,719,49,182,418,155,118,566
"1227","a1v2J000002ABGXQA4",36,2883,3003,120,41,3020,14,79,1136,96,163,2800
"1228","a1v2J000002ABGqQAO",10.5,390,409,19,6,398,0,24,92,42,16,384
"1229","a1v2J000002ABIAQA4",51.6,2474,2758,284,123,1684,99,151,1753,211,623,2320
"1230","a1v2J000002ABJGQA4",24,3415,3656,241,153,3110,32,159,1981,217,354,2735
"1231","a1v2J000002ABLMQA4",8.4,772,833,61,50,749,18,97,569,35,220,468
"1232","a1v2J000002ABVwQAO",50.4,1483,1636,153,70,1548,26,93,698,39,159,1022
"1233","a1v2J000002ABZ5QAO",11.9,215,281,66,8,215,10,3,126,65,33,169
"1234","a1v2J000002ABZRQA4",2.9,15,26,11,8,29,0,7,20,0,5,49
"1235","a1v2J000002ABZaQAO",36.8,1425,2106,681,582,2806,103,149,482,148,75,2849
"1236","a1v2J000002ABZlQAO",16.6,223,245,22,18,259,0,5,195,4,40,222
"1237","a1v2J000002ABZpQAO",12.3,66,72,6,2,43,1,0,40,4,21,85
"1238","a1v2J000002ABa2QAG",12.4,68,70,2,2,56,0,5,31,0,24,206
"1239","a1v2J000002ABaFQAW",6.8,74,97,23,15,97,8,17,47,15,13,82
"1240","a1v2J000002ABaMQAW",9.3,840,973,133,77,736,0,137,758,23,334,722
"1241","a1v2J000002ABaUQAW",23.1,67,83,16,3,152,0,16,77,14,48,54
"1242","a1v2J000002ABaWQAW",11.3,58,108,50,41,68,11,43,72,51,16,123
"1243","a1v2J000002ABapQAG",37,464,779,315,277,1153,75,83,153,96,31,1044
"1244","a1v2J000002ABasQAG",2.8,5,9,4,3,6,0,3,0,0,2,8
"1245","a1v2J000002ABb6QAG",27.9,410,525,115,78,371,64,85,372,106,78,710
"1246","a1v2J000002ABbBQAW",11.5,507,630,123,39,565,34,42,217,105,72,464
"1247","a1v2J000002ABbMQAW",7.9,28,30,2,2,26,0,1,17,0,10,38
"1248","a1v2J000002ABbfQAG",32.4,821,982,161,103,750,29,96,573,135,102,866
"1249","a1v2J000002ABblQAG",10.3,3,5,2,0,8,0,1,4,0,4,4
"1250","a1v2J000002ABbxQAG",13.8,145,211,66,34,295,28,33,184,54,118,177
"1251","a1v2J000002ABc4QAG",23.1,66,91,25,13,164,5,19,66,24,42,57
"1252","a1v2J000002ABc5QAG",9.4,35,37,2,2,73,0,0,14,0,1,64
"1253","a1v2J000002ABfhQAG",8.7,2261,4571,2310,661,2992,103,180,2748,2072,636,4135
"1254","a1v2J000002ABfvQAG",11.1,53,129,76,52,123,48,52,84,61,33,70
"1255","a1v2J000002ABwSQAW",29.9,319,648,329,194,479,220,121,295,284,151,531
"1256","a1v2J000002ABwrQAG",45.7,2098,2426,328,177,2269,125,266,1779,230,947,2237
"1257","a1v2J000002AC5XQAW",10.9,143,144,1,0,44,0,1,93,4,49,97
"1258","a1v2J000002AC5kQAG",9.7,132,134,2,0,75,0,0,60,2,34,157
"1259","a1v2J000002AC5pQAG",10.6,65501,65874,373,65051,65522,140,65066,65377,336,349,65695
"1260","a1v2J000002AC5uQAG",19.6,279,345,66,24,363,19,20,250,47,90,288
"1261","a1v2J000002AC64QAG",10.8,56,87,31,5,63,18,11,59,13,14,70
"1262","a1v2J000002AC6JQAW",8.9,151,153,2,0,118,0,18,110,0,54,131
"1263","a1v2J000002AC6jQAG",12,173,212,39,8,155,27,5,133,31,64,223
"1264","a1v2J000002AC6lQAG",5.7,243,258,15,5,236,5,21,178,5,75,297
"1265","a1v2J000002AC6oQAG",9.8,20,20,0,0,15,0,0,13,6,9,11
"1266","a1v2J000002AC6rQAG",10.4,76,216,140,128,215,95,132,170,105,103,183
"1267","a1v2J000002AC6tQAG",7.8,16,17,1,0,11,0,0,13,0,1,10
"1268","a1v2J000002AC6uQAG",21.1,61,165,104,83,173,22,81,77,119,23,104
"1269","a1v2J000002AC6vQAG",8,181,185,4,0,148,0,0,147,3,89,147
"1270","a1v2J000002AC73QAG",26.4,240,270,30,0,296,0,3,167,28,59,211
"1271","a1v2J000002AC7FQAW",17,716,952,236,207,1177,40,82,547,35,420,872
"1272","a1v2J000002AC7aQAG",8.9,71,71,0,0,22,0,1,16,0,9,113
"1273","a1v2J000002AC7eQAG",6,17,21,4,4,18,6,4,18,4,11,24
"1274","a1v2J000002AC7tQAG",11.3,15,15,0,0,10,0,0,10,4,1,5
"1275","a1v2J000002ACCHQA4",5.5,201,206,5,0,154,0,9,118,102,1,51
"1276","a1v2J000002ACF7QAO",27.1,2857,3073,216,130,3057,92,126,2574,881,1621,1530
"1277","a1v2J000002ACHfQAO",22.2,2381,2962,581,532,2413,418,236,1373,782,212,2098
"1278","a1v2J000002ACUBQA4",13.1,557,641,84,35,1038,23,97,304,76,126,532
"1279","a1v2J000002ACf1QAG",31.1,1031,1216,185,79,1184,10,101,687,95,200,771
"1280","a1v2J000002ACrmQAG",41.2,14965,15573,608,218,16589,360,752,10600,207,8257,12242
"1281","a1v2J000002ACsOQAW",77.6,9668,10199,531,305,9247,124,497,7642,357,1861,5376
"1282","a1v2J000002ACsRQAW",21.9,251,499,248,233,543,172,188,404,182,265,533
"1283","a1v2J000002ADeWQAW",52.9,4557,4980,423,218,5904,128,399,3851,298,2310,4454
"1284","a1v2J000002ADfgQAG",55,1844,2535,691,338,3975,334,575,1802,854,691,1008
"1285","a1v2J000002ADgWQAW",18.4,4138,4419,281,277,4392,212,259,3259,472,1377,3415
"1286","a1v2J000002ADkxQAG",9.6,417,484,67,27,382,32,58,229,55,71,358
"1287","a1v2J000002ADm5QAG",21.2,339,417,78,67,383,20,145,164,147,45,374
"1288","a1v2J000002ADtVQAW",46.2,1568,1654,86,100,1420,19,191,694,47,237,1848
"1289","a1v2J000002ADxdQAG",36.5,1859,2026,167,153,1727,58,149,1024,79,279,1845
"1290","a1v2J000002ADybQAG",26.8,936,1599,663,91,1706,9,647,920,71,793,1026
"1291","a1v2J000002ADyxQAG",81.3,6730,7011,281,1679,6752,35,1917,5735,311,2930,3363
"1292","a1v2J000002AE00QAG",34.1,1911,1982,71,168,1517,152,171,897,163,287,2013
"1293","a1v2J000002AEToQAO",18.2,14712,15046,334,763,13999,119,833,10192,470,6013,9000
"1294","a1v2J000002AEW9QAO",94.1,3578,4232,654,256,5147,122,512,2162,208,1630,3386
"1295","a1v2J000002AEWgQAO",15.6,325,352,27,21,371,20,24,161,28,58,240
"1296","a1v2J000002AErlQAG",19.6,311,334,23,23,526,20,29,272,22,38,83
"1297","a1v2J000002AF8tQAG",15.6,484,554,70,46,513,3,162,306,68,98,444
"1298","a1v2J000002AFJsQAO",2.3,14,56,42,22,66,8,23,37,20,17,61
"1299","a1v2J000002AFT8QAO",16.6,228,322,94,56,494,20,46,200,43,26,183
"1300","a1v2J000002AFTYQA4",36.1,1795,1848,53,49,2463,10,81,1395,22,611,984
"1301","a1v2J000002AFU4QAO",7.2,16,21,5,4,21,0,4,10,0,10,15
"1302","a1v2J000002AFUEQA4",81,39669,41335,1666,5136,36190,730,5880,31997,1759,11481,26234
"1303","a1v2J000002AFZnQAO",97.1,10491,11154,663,1013,10606,303,1234,7395,448,3092,8577
"1304","a1v2J000002AFZrQAO",27.4,562,649,87,66,377,29,39,248,64,89,394
"1305","a1v2J000002AFaAQAW",13.1,139,175,36,7,150,5,13,97,55,78,109
"1306","a1v2J000002AFanQAG",66.3,20580,22182,1602,1057,22294,611,1383,14982,1455,10435,18916
"1307","a1v2J000002AFc8QAG",20.3,3546,3632,86,104,3339,40,100,1375,461,732,2533
"1308","a1v2J000002AFgbQAG",30.1,1219,1879,660,543,1910,536,581,1510,701,1439,2039
"1309","a1v2J000002AFtVQAW",94.4,16691,18204,1513,1507,14003,733,2097,13357,1219,4395,11847
"1310","a1v2J000002AFvXQAW",11.4,142,189,47,24,243,5,12,124,31,9,75
"1311","a1v2J000002AFxiQAG",15.6,493,567,74,22,604,15,36,259,47,183,515
"1312","a1v2J000002AFyqQAG",5.4,22,22,0,0,22,0,0,21,0,5,14
"1313","a1v2J000002AG0nQAG",71.1,14759,15702,943,1087,12998,404,1359,12143,820,3362,11145
"1314","a1v2J000002AGBFQA4",34.4,176,208,32,39,306,61,47,100,37,85,119
"1315","a1v2J000002AGBiQAO",16.1,10232,10637,405,423,11043,195,368,7748,421,6586,8472
"1316","a1v2J000002AGFyQAO",20.7,415,523,108,44,734,29,62,270,83,40,389
"1317","a1v2J000002AGGcQAO",39.1,783,946,163,65,983,43,86,473,109,236,653
"1318","a1v2J000002AGMGQA4",5.4,647,657,10,0,606,0,6,585,39,680,723
"1319","a1v2J000002AGQ0QAO",48.1,38736,39461,725,247,3549,96,205,2443,671,452,38507
"1320","a1v2J000002cV7rQAE",4.9,190,250,60,59,149,54,60,189,46,48,230
"1321","a1v2J000002cV8pQAE",48.6,6227,6555,328,266,6672,159,521,5587,285,3883,5014
"1322","a1v2J000002cV9nQAE",18.1,583,600,17,39,752,12,34,387,0,64,452
"1323","a1v2J000002cVKwQAM",8.1,165,234,69,61,220,53,55,186,66,14,131
"1324","a1v2J000002cVkCQAU",44.6,6944,7666,722,1012,5293,257,1269,4501,582,1309,4686
"1325","a1v2J000002cVnaQAE",48.1,16258,18474,2216,4576,15266,1618,4806,14756,1782,5035,12683
"1326","a1v2J000002cVnfQAE",42.5,15013,17111,2098,2610,13253,1436,2808,12820,1730,2951,12008
"1327","a1v2J000002cVnuQAE",41.4,2744,2890,146,110,3349,124,117,2664,99,1234,2510
"1328","a1v2J000002cWIxQAM",18.9,12409,13498,1089,979,13143,419,1810,10454,904,5397,10018
"1329","a1v2J000002cWMfQAM",4.3,6,7,1,0,4,0,0,4,0,0,8
"1330","a1v2J000002cXPZQA2",43.4,3929,4383,454,336,4126,134,402,3112,485,861,2204
"1331","a1v2J000002cXPeQAM",17.4,1641,1925,284,212,1252,17,79,772,65,132,1990
"1332","a1v2J000002cXPjQAM",2.2,243,533,290,156,321,166,193,270,194,74,316
"1333","a1v2J000002cXQIQA2",48.6,2407,2950,543,596,2378,157,523,1603,301,542,1967
"1334","a1v2J000002cXRVQA2",47.9,1935,2815,880,945,2423,217,390,1918,344,892,1969
"1335","a1v2J000002cXRaQAM",8.6,371,391,20,16,397,0,26,268,32,68,217
"1336","a1v2J000002cZLaQAM",27.8,7285,8596,1311,1910,8772,990,1968,6839,1127,2260,6189
"1337","a1v2J000002cZLfQAM",34.1,2373,3486,1113,983,3488,337,976,2159,887,1202,2940
"1338","a1v2J000002cZLkQAM",15.1,1380,1610,230,112,1483,42,166,818,153,109,1168
"1339","a1v2J000002cZLuQAM",12.2,4143,4446,303,341,4429,168,391,3008,756,792,2741
"1340","a1v2J000002cZNHQA2",38.2,2284,2392,108,69,2402,54,121,1709,587,835,1718
"1341","a1v2J000002cZNvQAM",29.5,2121,2387,266,204,3344,69,139,1633,318,715,1538
"1342","a1v2J000002cbxjQAA",11.8,2332,2402,70,253,2468,19,106,1942,88,907,1767
"1343","a1v2J000002ccUfQAI",29.5,2011,2315,304,130,2129,38,171,1659,173,100,2024
"1344","a1v2J000002ccVJQAY",10.8,361,405,44,31,392,7,27,194,55,31,188
"1345","a1v2J000002ccVOQAY",4.2,137,211,74,47,257,39,42,177,57,150,180
"1346","a1v2J000002ccWHQAY",48.1,3361,3842,481,436,3114,71,529,2973,126,651,2228
"1347","a1v2J000002ccWIQAY",24.1,1298,1879,581,252,1973,262,468,1123,528,432,1345
"1348","a1v2J000002ccX0QAI",48.5,2778,3391,613,399,3862,380,486,2688,587,1548,2442
"1349","a1v2J000002cd5nQAA",48.5,10010,11144,1134,1300,9291,582,1521,7949,1022,2877,6438
"1350","a1v2J000002cdcdQAA",36.3,3142,4918,1776,998,2429,153,1382,2105,1128,606,3956
"1351","a1v2J000002cddgQAA",12.4,808,991,183,158,999,93,173,522,108,174,812
"1352","a1v2J000002cdiHQAQ",12,722,1106,384,288,674,82,148,559,195,72,720
"1353","a1v2J000002cedAQAQ",16.2,1257,1940,683,328,2485,333,501,1133,587,547,1357
"1354","a1v2J000002cegEQAQ",12.2,457,494,37,30,363,14,35,360,26,177,386
"1355","a1v2J000002cegdQAA",25,594,1993,1399,1936,2216,612,1936,1417,1323,1195,989
"1356","a1v2J000002cegiQAA",7.3,426,849,423,244,777,151,296,527,330,243,639
"1357","a1v2J000002cifkQAA",47.6,3841,4555,714,1139,4391,226,1284,3468,621,1166,2791
"1358","a1v2J000002cig4QAA",41.6,2750,3191,441,283,3933,120,237,2644,243,181,1628
"1359","a1v2J000002cjF5QAI",17.7,1099,1279,180,94,1758,37,97,699,58,228,1111
"1360","a1v2J000002cjGNQAY",35.5,2846,3417,571,486,3054,369,469,1768,575,899,2340
"1361","a1v2J000002cjGwQAI",48,5921,6203,282,858,5209,88,943,3981,145,1198,3980
"1362","a1v2J000002cjHBQAY",18.7,1608,2011,403,128,1577,256,312,1224,371,286,1120
"1363","a1v2J000002cjtpQAA",11.9,1433,1575,142,204,1490,26,88,958,284,231,854
"1364","a1v2J000002ckKvQAI",47.5,19211,21595,2384,2622,13420,527,3843,10973,2766,5600,13867
"1365","a1v2J000002clJFQAY",15.5,116,138,22,16,168,10,19,48,16,10,96
"1366","a1v2J000002clKDQAY",23.7,3733,4758,1025,460,4611,389,677,3474,906,863,3895
"1367","a1v2J000002clKXQAY",12.1,73,113,40,26,127,12,31,69,35,4,79
"1368","a1v2J000002edhrQAA",19.8,6,42,36,0,45,0,0,31,55,44,37
"1369","a1v2J000002edizQAA",21.9,169,203,34,13,243,5,5,131,41,37,94
"1370","a1v2J000002edj9QAA",26.3,45,102,57,11,191,4,24,40,33,14,104
"1371","a1v2J000002eeHkQAI",6.1,12,22,10,0,32,0,0,3,10,1,21
"1372","a1v2J000002eeHpQAI",18.6,162,186,24,8,202,0,4,84,22,10,159
"1373","a1v2J000002eeJMQAY",14.7,5,5,0,0,5,0,0,4,4,0,0
"1374","a1v2J000002eeJRQAY",6.6,23,34,11,3,20,0,0,15,11,5,24
"1375","a1v2J000002eeKFQAY",6.6,76,78,2,0,58,0,0,8,2,0,92
"1376","a1v2J000002eedbQAA",6,3,17,14,4,20,0,4,0,14,1,17
"1377","a1v2J000002eefgQAA",8.6,2,5,3,2,5,0,0,4,0,0,5
"1378","a1v2J000002ef7aQAA",70,14870,15453,583,1723,14233,195,2003,10677,416,3579,9616
"1379","a1v2J000002efG8QAI",6.1,139,157,18,62,125,0,54,119,10,63,51
"1380","a1v2J000002efHpQAI",70,5744,6184,440,675,5525,247,969,3866,368,1530,4072
"1381","a1v2J000002efZJQAY",36.8,20317,20796,479,1439,21878,422,1625,15565,783,9786,16820
"1382","a1v2J000002egBPQAY",10.3,1720,1884,164,167,1396,136,169,1492,127,296,590
"1383","a1v2J000002egBZQAY",16.2,4080,4302,222,131,3931,35,1001,3217,719,398,2499
"1384","a1v2J000002egLFQAY",18.2,28883,30318,1435,2140,28112,651,3050,21426,1178,13646,19789
"1385","a1v2J000002egM3QAI",19.3,1417,1484,67,54,1917,45,74,1330,108,874,1199
"1386","a1v2J000002egMDQAY",10,131,135,4,3,108,0,5,77,3,30,89
"1387","a1v2J000002egMIQAY",10.8,930,1030,100,81,898,10,88,416,126,108,736
"1388","a1v2J000002egSuQAI",10,18,63,45,43,72,0,24,42,9,20,48
"1389","a1v2J000002egUCQAY",69.3,7591,8297,706,682,6430,147,1157,5260,849,1743,5855
"1390","a1v2J000002egbwQAA",10.4,9,20,11,14,6,12,16,11,16,4,18
"1391","a1v2J000002eglNQAQ",45.5,1372,1442,70,40,1312,9,95,822,84,302,821
"1392","a1v2J000002egrGQAQ",17.5,504,575,71,51,389,11,28,308,56,57,395
"1393","a1v2J000002egrVQAQ",47.1,1945,2365,420,313,2236,221,283,1331,289,370,1395
"1394","a1v2J000002egsJQAQ",5.9,4,6,2,0,20,0,0,0,2,0,6
"1395","a1v2J000002eh53QAA",38.9,599,968,369,253,649,255,318,586,217,152,784
"1396","a1v2J000002eh5DQAQ",8.7,356,410,54,38,491,30,33,247,73,32,162
"1397","a1v2J000002eh5hQAA",69.5,3772,4315,543,558,4293,129,610,2995,255,708,2458
"1398","a1v2J000002ehANQAY",12.5,714,1074,360,195,798,20,338,566,409,193,657
"1399","a1v2J000002ehLaQAI",3.9,-12,22,34,16,29,5,24,4,33,8,15
"1400","a1v2J000002ehfQQAQ",27,388,535,147,115,480,27,117,346,141,79,463
"1401","a1v2J000002ehkzQAA",31.3,1585,2091,506,377,2246,260,568,825,436,413,1967
"1402","a1v2J000002eipWQAQ",25.5,1174,1540,366,262,905,45,388,741,244,387,1129
"1403","a1v2J000002eiplQAA",22,683,724,41,30,915,8,34,473,34,56,344
"1404","a1v2J000002ejH5QAI",17.5,159,187,28,53,249,13,29,122,53,74,143
"1405","a1v2J000002ejy2QAA",43.8,1842,1984,142,131,1417,33,102,960,80,198,1372
"1406","a1v2J000002eonbQAA",69.2,11645,12973,1328,1108,10727,369,1570,8201,1260,1461,9199
"1407","a1v2J000002eoojQAA",19.2,24,31,7,3,28,0,1,16,3,5,23
"1408","a1v2J000002eorxQAA",45.3,1826,2585,759,632,2701,592,674,2032,596,883,1821
"1409","a1v2J000002eosWQAQ",33.1,1609,1706,97,71,1644,54,70,1538,139,1318,533
"1410","a1v2J000002eouNQAQ",7.9,145,177,32,28,90,13,28,121,21,41,135
"1411","a1v2J000002eoumQAA",44.6,1373,1592,219,176,1420,18,207,659,151,294,1376
"1412","a1v2J000002esTYQAY",13.5,309,517,208,107,647,22,144,127,154,47,411
"1413","a1v2J000002esXkQAI",68.9,29205,30778,1573,2723,26062,345,3716,23551,1147,12308,17676
"1414","a1v2J000002esZRQAY",45.2,1777,2083,306,445,1989,65,582,1613,318,925,1502
"1415","a1v2J000002esZbQAI",1.8,23,25,2,0,24,0,5,14,2,5,20
"1416","a1v2J000002esaZQAQ",19.5,545,737,192,167,988,166,188,452,154,345,545
"1417","a1v2J000002esbIQAQ",30.3,514,671,157,137,393,72,162,358,75,99,706
"1418","a1v2J000002escQQAQ",23.4,142,167,25,10,178,16,15,106,20,32,106
"1419","a1v2J000002f01LQAQ",17.2,180,192,12,0,117,0,8,96,11,31,149
"1420","a1v2J000002f3UFQAY",41.1,1295,1646,351,107,1097,214,270,902,337,309,1233
"1421","a1v2J000002fA7dQAE",7.7,36,40,4,0,30,0,0,19,4,10,29
"1422","a1v2J000002fABaQAM",7.2,249,303,54,46,261,3,19,156,49,126,186
"1423","a1v2J000002fABfQAM",68.2,8079,9167,1088,2022,8555,845,2076,6020,889,2991,5348
"1424","a1v2J000002fAC4QAM",19.8,173,193,20,18,211,10,18,96,10,41,187
"1425","a1v2J000002fACEQA2",38.4,2309,2796,487,185,2327,210,355,2003,428,526,1533
"1426","a1v2J000002fAEqQAM",7.2,265,345,80,79,117,23,88,154,30,40,299
"1427","a1v2J000002fCb3QAE",9.4,1029,1132,103,59,1043,38,71,778,354,168,624
"1428","a1v2J000002fCcBQAU",40.2,1689,2184,495,468,2106,302,497,1145,418,383,2386
"1429","a1v2J000002fCddQAE",60,5111,5388,277,207,4525,68,393,3008,125,377,3289
"1430","a1v2J000002fEw8QAE",69,5980,7985,2005,307,7721,95,1178,5957,2160,2152,5831
"1431","a1v2J000002fH9cQAE",37.2,115,158,43,14,75,11,36,71,19,31,95
"1432","a1v2J000002fJS2QAM",23,1050,1416,366,320,1194,201,410,587,234,302,1240
"1433","a1v2J000002fJhpQAE",68.5,15427,16432,1005,2722,13184,560,4523,12542,738,3560,9060
"1434","a1v2J000002fJtCQAU",59.5,4125,4590,465,349,3429,336,409,2219,432,915,5204
"1435","a1v2J000002fJvhQAE",6,52,62,10,6,53,0,8,27,3,13,33
"1436","a1v2J000002fJvrQAE",3.9,2,8,6,2,9,0,3,5,0,6,7
"1437","a1v2J000002fKB6QAM",4.6,246,281,35,2,234,0,6,200,30,156,224
"1438","a1v2J000002fKEZQA2",19.1,828,994,166,84,912,72,266,589,193,192,887
"1439","a1v2J000002fKJjQAM",20.7,199,232,33,20,212,12,20,56,25,48,114
"1440","a1v2J000002fKNbQAM",16.9,17360,19124,1764,712,15997,426,1836,11728,1090,6838,10326
"1441","a1v2J000002fKPNQA2",68,6447,6901,454,1424,5330,124,1633,4854,644,2468,4207
"1442","a1v2J000002fKPXQA2",68,2216,2404,188,247,2410,23,240,1741,211,767,1803
