Match ID 18Char,Big Age,big_occupation_category_Agriculture & Natural Resources,"big_occupation_category_Arts, Media & Entertainment",big_occupation_category_Business & Finance,big_occupation_category_Education,"big_occupation_category_Government, Law & Protective Services",big_occupation_category_Human & Social Services,big_occupation_category_Labor & Skilled Trades,big_occupation_category_Medical & Health Services,big_occupation_category_Not in Labor Force / Other,"big_occupation_category_Retail, Service & Hospitality",big_occupation_category_Technology & Engineering,Program Type_Community,Program Type_Site,Program Type_Site Based Facilitated,Program Type_Site Based Plus
a1v2J000003AENmQAO,26,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J000004BgI4QAK,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003A6EUQA0,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003ATniQAG,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003B8oWQAS,55,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002flwxQAA,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TRgyQAG,46,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003A6zXQAS,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003F7QTQA0,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003ANi3QAG,47,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003AeuiQAC,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003A0y4QAC,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003AqXJQA0,36,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003S54PQAS,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003Aod4QAC,47,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003AOniQAG,28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003A6OpQAK,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003AhmjQAC,41,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003B0NqQAK,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TPZqQAO,42,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TPa0QAG,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003AOnsQAG,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003AOiQQAW,63,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003SLL8QAO,34,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003AcEuQAK,28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003B12GQAS,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003SJAXQA4,63,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000002fbMYQAY,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003Ab14QAC,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003T2SxQAK,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003AOnjQAG,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002flJhQAI,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003AQR1QAO,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003SNeAQAW,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003S38WQAS,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002flJxQAI,43,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003AhjVQAS,37,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
a1v2J000002fk98QAA,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1vUX000000ghRyYAI,51,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002flJwQAI,62,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003SG5nQAG,35,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000003T1HiQAK,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003AeGxQAK,35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003Aod3QAC,34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003Aps1QAC,41,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003Sa7kQAC,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003Sa7fQAC,68,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003STjLQAW,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003AVJLQA4,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003SyNDQA0,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003T437QAC,27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003FNdXQAW,34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TL7PQAW,33,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J000002cZNvQAM,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002flmdQAA,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002cWMfQAM,24,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
a1v2J000003SHyfQAG,29,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1vHt000005B8xeIAC,56,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003SLMQQA4,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TRZiQAO,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1vUX000000ZTtZYAW,51,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J000003AUhLQAW,53,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003S54eQAC,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003Saz0QAC,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003SLKoQAO,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003SMusQAG,28,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003AcEaQAK,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003Sz1aQAC,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003SVcgQAG,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000002ckKvQAI,54,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003AUgIQAW,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003AXzFQAW,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003LcwfQAC,37,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003SHyVQAW,43,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003LeGRQA0,32,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003Tid6QAC,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003WZZ3QAO,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003lyauQAA,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003TPaAQAW,53,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002cV7rQAE,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003SW2PQAW,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003S61AQAS,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003AeGdQAK,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003SxVzQAK,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003Aiz7QAC,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003WFk0QAG,33,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000003S4CuQAK,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003AixkQAC,28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TVGuQAO,28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003ApqjQAC,33,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000003AobqQAC,33,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003AqWkQAK,72,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1vHt0000059yLZIAY,40,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J000003TLAJQA4,36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000003ArD0QAK,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003S38RQAS,37,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002cjHBQAY,51,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003Th15QAC,38,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003U6fpQAC,27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1vHt000004ncfoIAA,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003EhW2QAK,37,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
a1v2J000003Th10QAC,33,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000003SJdtQAG,43,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003SLKyQAO,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000004CqACQA0,37,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000003B0NgQAK,50,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003TGRaQAO,40,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003SIvDQAW,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003S38gQAC,38,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003F3jzQAC,34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003SM8tQAG,62,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1vHt000005AV8BIAW,29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003S63aQAC,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000003SbugQAC,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1vHt000004kUY0IAM,39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003B3oCQAS,36,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TlFFQA0,35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
a1v2J000003SLObQAO,29,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000003S63LQAS,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003L6N4QAK,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003U5Z3QAK,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003S63BQAS,55,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003TwJOQA0,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003Tl92QAC,42,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000004O02iQAC,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J000003S63QQAS,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003SfhUQAS,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000003SHx8QAG,54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003SxVkQAK,57,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003SbubQAC,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003SbvFQAS,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000004LedtQAC,61,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003ScuAQAS,59,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002cV9nQAE,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003Exe1QAC,26,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TGRGQA4,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003T24uQAC,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003T1BaQAK,43,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TxmaQAC,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003SbuvQAC,32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000003SaAeQAK,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003SVcbQAG,32,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002cZLfQAM,44,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002cbxjQAA,23,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1vHt0000059JaDIAU,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002ccX0QAI,40,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000002cXQIQA2,27,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000002cXPZQA2,55,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000002cZLaQAM,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002cXRVQA2,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002cXPeQAM,28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000002cZLkQAM,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000002cXRaQAM,58,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002cegEQAQ,27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002cXPjQAM,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003N16NQAS,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1vUX0000009rJdYAI,38,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000002cifkQAA,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000002clKXQAY,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003WuNNQA0,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002cdcdQAA,43,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000004ZwsvQAC,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002cd5nQAA,30,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000002ccVJQAY,34,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000003WK9RQAW,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003EuP1QAK,34,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1vUX000000rdw5YAA,32,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002cjF5QAI,72,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003WxYiQAK,34,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
a1v2J000003LeDIQA0,27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000002cjtpQAA,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000002cegiQAA,34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003LseGQAS,70,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003Lnj2QAC,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003Eh4SQAS,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003F7PzQAK,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003LGxMQAW,25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003LFUHQA4,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003EdrTQAS,53,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J000003SbuXQAS,27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000002cVnuQAE,28,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
a1vHt000004a6uhIAA,38,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003LI33QAG,26,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000003SypjQAC,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003SbuWQAS,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003eWo9QAE,26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000003Th1UQAS,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TPT9QAO,25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
a1v2J000003WK89QAG,51,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TzNOQA0,34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003T2QDQA0,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J000003j5QZQAY,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000003T0wbQAC,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000004LqyqQAC,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000003T1uuQAC,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003T1upQAC,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1vHt000004aIYPIA2,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003TSgZQAW,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1vUX000000RqNVYA0,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TPUCQA4,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003TTYqQAO,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003TPTJQA4,39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003U1jhQAC,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TPTsQAO,46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003LawZQAS,38,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TPTBQA4,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1vUX000000BfUTYA0,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TRhDQAW,33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000003lyZwQAI,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003Mr92QAC,66,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TPTTQA4,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TienQAC,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TL7yQAG,28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003TPTAQA4,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TPTEQA4,42,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003Tif7QAC,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003ThOpQAK,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003TPZWQA4,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TkJgQAK,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003F2GXQA0,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TPVAQA4,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TxmVQAS,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TVBaQAO,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003TaD1QAK,43,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002cVnaQAE,43,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002cVnfQAE,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TnA1QAK,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TwIQQA0,39,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J000003sdrvQAA,27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003Tjf4QAC,41,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002cZNHQA2,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1vUX000000yLw1YAE,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003Tm8vQAC,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000002cjGNQAY,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003TkJbQAK,44,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003Tjf1QAC,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000003U5HHQA0,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002cZLuQAM,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000004EEq6QAG,36,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003WdoaQAC,27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TzNrQAK,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003U4axQAC,26,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1vHt000004awdQIAQ,43,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TzP4QAK,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002ccUfQAI,50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TxndQAC,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003F5LnQAK,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003WCl0QAG,29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000002cV8pQAE,61,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002cjGwQAI,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003U5YyQAK,41,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002cVkCQAU,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002clKDQAY,72,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000002cVKwQAM,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000004YWsfQAG,29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1vUX00000168vBYAQ,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003Wm3KQAS,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003Wyd6QAC,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003oZfVQAU,65,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003F37bQAC,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003EdrYQAS,34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003Wo5lQAC,53,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1vHt0000055gsaIAA,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003LDzVQAW,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003LBOkQAO,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003LGoTQAW,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003NggYQAS,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003F8LeQAK,44,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003Eg8eQAC,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003Eg8jQAC,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1vHt0000054h02IAA,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1vUX000000TxkfYAC,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003NgNDQA0,35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003LBP4QAO,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000003jhogQAA,38,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1vHt000004kOpjIAE,24,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003LGjlQAG,52,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003vLfbQAE,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003LJ50QAG,34,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003LNuuQAG,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003LHiFQAW,50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003LHiKQAW,36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003LGjCQAW,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003LGCvQAO,39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003N9H1QAK,56,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003LI2yQAG,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003MEQCQA4,34,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003LOYxQAO,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003LGxHQAW,27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003LkLrQAK,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003LEcZQAW,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000004C85pQAC,27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000003LJrjQAG,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
