match_id_18char,big_race_1,big_race_2,big_race_3,little_race_1,little_race_2,little_race_3,match_length,match_count,alignment
a1v2J000002ufLfQAI,White or Caucasian,,NA,Other,NA,NA,42.9,2,0.6666666666666666
a1v2J00000280o3QAA,Asian,White or Caucasian,,White or Caucasian,NA,NA,23,1,0.3333333333333333
a1v2J000002uc1mQAA,White or Caucasian,,NA,Black or African American,NA,NA,15.2,2,0.6666666666666666
a1v2J0000038WAYQA2,White or Caucasian,,NA,Black or African American,NA,NA,66.1,2,0.6666666666666666
a1v2J0000028L0YQAU,Other,,NA,Black or African American,NA,NA,43.9,2,0.6666666666666666
a1v2J0000027cCIQAY,White or Caucasian,,NA,Black or African American,NA,NA,45.6,2,0.6666666666666666
a1v2J000002fABaQAM,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,7.2,2,0.6666666666666666
a1v2J000002AFJsQAO,White or Caucasian,,NA,Black or African American,NA,NA,2.3,2,0.6666666666666666
a1v2J00000286uGQAQ,White or Caucasian,,NA,Other,NA,NA,9,2,0.6666666666666666
a1v2J000002ehkzQAA,White or Caucasian,,NA,Other,NA,NA,31.3,2,0.6666666666666666
a1v2J0000027aCzQAI,White or Caucasian,,NA,Black or African American,NA,NA,22.8,2,0.6666666666666666
a1v2J0000027L3vQAE,Pacific Islander - Native Hawaiian,Pacific Islander - Other,,Other,NA,NA,11.4,0,0
a1v2J000003WCkvQAG,White or Caucasian,,NA,Black or African American,NA,NA,9.1,2,0.6666666666666666
a1v2J0000027jhWQAQ,White or Caucasian,,NA,Black or African American,NA,NA,20.5,2,0.6666666666666666
a1v2J0000038SUWQA2,Black or African American,,NA,Black or African American,NA,NA,66.4,3,1
a1v2J000003Eh4XQAS,White or Caucasian,,NA,Black or African American,NA,NA,33.4,2,0.6666666666666666
a1v2J000002fKPNQA2,Black or African American,White or Caucasian,,Black or African American,NA,NA,68,1,0.3333333333333333
a1v2J0000028XAbQAM,White or Caucasian,,NA,Black or African American,NA,NA,27.4,2,0.6666666666666666
a1v2J0000028GpPQAU,White or Caucasian,,NA,Black or African American,NA,NA,2.9,2,0.6666666666666666
a1v2J0000027Vl3QAE,White or Caucasian,,NA,Other,NA,NA,39.2,2,0.6666666666666666
a1v2J000002fNRTQA2,White or Caucasian,,NA,Black or African American,NA,NA,24.1,2,0.6666666666666666
a1v2J0000038ZElQAM,Asian - Other,,NA,Black or African American,NA,NA,66.3,2,0.6666666666666666
a1v2J0000027fLgQAI,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,2.2,1,0.3333333333333333
a1v2J0000027b7iQAA,White or Caucasian,,NA,White or Caucasian,NA,NA,66,3,1
a1v2J0000037hoqQAA,White or Caucasian,,NA,Other,NA,NA,6.6,2,0.6666666666666666
a1v2J000003AcEQQA0,White or Caucasian,,NA,Other,NA,NA,57.4,2,0.6666666666666666
a1v2J0000027rNZQAY,White or Caucasian,,NA,White or Caucasian,NA,NA,15.2,3,1
a1v2J0000027vy8QAA,White or Caucasian,,NA,White or Caucasian,NA,NA,19.5,3,1
a1v2J0000038LaeQAE,Asian - Other,,NA,Black or African American,NA,NA,12.6,2,0.6666666666666666
a1v2J000003T0HaQAK,White or Caucasian,,NA,Black or African American,NA,NA,34.5,2,0.6666666666666666
a1v2J0000038W7eQAE,Other,,NA,Other,NA,NA,24.3,3,1
a1v2J0000037hvNQAQ,Other,,NA,Black or African American,NA,NA,67.4,2,0.6666666666666666
a1v2J0000039VV8QAM,White or Caucasian,,NA,Other,NA,NA,61.6,2,0.6666666666666666
a1v2J000003A1ppQAC,White or Caucasian,,NA,White or Caucasian,NA,NA,13.6,3,1
a1v2J000002fACEQA2,Other,,NA,Black or African American,NA,NA,38.4,2,0.6666666666666666
a1v2J0000038kDmQAI,White or Caucasian,,NA,Black or African American,NA,NA,52.9,2,0.6666666666666666
a1v2J0000038VUxQAM,White or Caucasian,,NA,White or Caucasian,NA,NA,67,3,1
a1v2J00000392HgQAI,White or Caucasian,,NA,Black or African American,NA,NA,47.3,2,0.6666666666666666
a1v2J000003A8K1QAK,White or Caucasian,,NA,Black or African American,NA,NA,16.1,2,0.6666666666666666
a1v2J000003ANhyQAG,White or Caucasian,,NA,Other,NA,NA,6.8,2,0.6666666666666666
a1v2J000002fMfbQAE,White or Caucasian,,NA,Other,NA,NA,29.5,2,0.6666666666666666
a1v2J0000038YsaQAE,White or Caucasian,,NA,Hispanic,NA,NA,48.6,2,0.6666666666666666
a1v2J0000039UxiQAE,Other,,NA,Other,NA,NA,21.3,3,1
a1v2J00000390fKQAQ,White or Caucasian,,NA,White or Caucasian,NA,NA,19.9,3,1
a1v2J000003MI0gQAG,White or Caucasian,,NA,White or Caucasian,NA,NA,37,3,1
a1v2J000003S4CpQAK,White or Caucasian,,NA,White or Caucasian,NA,NA,32.1,3,1
a1v2J000002fNdlQAE,White or Caucasian,,NA,Hispanic,NA,NA,12.4,2,0.6666666666666666
a1v2J0000039DXOQA2,Hispanic - Other Latinx or Spanish origin,,NA,Black or African American,NA,NA,34.4,2,0.6666666666666666
a1v2J0000027UqyQAE,White or Caucasian,,NA,White or Caucasian, Hispanic,NA,37.1,2,0.6666666666666666
a1v2J00000287V1QAI,White or Caucasian,,NA,Other,NA,NA,11.7,2,0.6666666666666666
a1v2J0000028DLzQAM,White or Caucasian,,NA,White or Caucasian, Hispanic,NA,5.3,2,0.6666666666666666
a1v2J0000027r83QAA,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,4.9,1,0.3333333333333333
a1v2J0000028XvwQAE,White or Caucasian,,NA,Black or African American,NA,NA,60.8,2,0.6666666666666666
a1v2J0000027sKhQAI,Asian,,NA,Black or African American, White or Caucasian,NA,2.3,1,0.3333333333333333
a1v2J0000027q8CQAQ,White or Caucasian,,NA,Black or African American,NA,NA,64.5,2,0.6666666666666666
a1v2J0000028NSPQA2,White or Caucasian,,NA,White or Caucasian,NA,NA,61.6,3,1
a1v2J0000028bQlQAI,White or Caucasian,,NA,Black or African American,NA,NA,53.2,2,0.6666666666666666
a1v2J0000027yRlQAI,White or Caucasian,,NA,White or Caucasian,NA,NA,47.2,3,1
a1v2J0000027lB8QAI,Asian,White or Caucasian,,Black or African American,NA,NA,4.1,0,0
a1v2J0000027eVVQAY,White or Caucasian,,NA,Black or African American,NA,NA,16.2,2,0.6666666666666666
a1v2J000002AFT8QAO,White or Caucasian,,NA,Black or African American,NA,NA,16.6,2,0.6666666666666666
a1v2J0000027ntQQAQ,White or Caucasian,,NA,Black or African American,NA,NA,48.6,2,0.6666666666666666
a1v2J000002uSr0QAE,White or Caucasian,,NA,Black or African American,NA,NA,87.3,2,0.6666666666666666
a1v2J000002ACsOQAW,Other,,NA,Black or African American,NA,NA,77.6,2,0.6666666666666666
a1v2J0000028Q37QAE,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,23.4,1,0.3333333333333333
a1v2J000002uRj8QAE,White or Caucasian,,NA,Black or African American,NA,NA,47.5,2,0.6666666666666666
a1v2J000002uQO0QAM,White or Caucasian,,NA,Black or African American,NA,NA,34.3,2,0.6666666666666666
a1v2J0000027dBrQAI,White or Caucasian,,NA,Other,NA,NA,16.7,2,0.6666666666666666
a1v2J0000027VOIQA2,White or Caucasian,,NA,Black or African American,NA,NA,3.9,2,0.6666666666666666
a1v2J0000028NQxQAM,White or Caucasian,,NA,Black or African American,NA,NA,22.5,2,0.6666666666666666
a1v2J0000028b3IQAQ,White or Caucasian,,NA,Black or African American,NA,NA,47.6,2,0.6666666666666666
a1v2J0000027xDVQAY,White or Caucasian,,NA,Other,NA,NA,16.2,2,0.6666666666666666
a1v2J0000027qLDQAY,White or Caucasian,,NA,Black or African American,NA,NA,73.2,2,0.6666666666666666
a1v2J0000028WVlQAM,White or Caucasian,,NA,Other,NA,NA,61.1,2,0.6666666666666666
a1v2J00000281esQAA,White or Caucasian,,NA,Other,NA,NA,7.8,2,0.6666666666666666
a1v2J0000028f8oQAA,White or Caucasian,,NA,Other,NA,NA,27.5,2,0.6666666666666666
a1v2J0000027sKrQAI,White or Caucasian,,NA,Black or African American,NA,NA,76.9,2,0.6666666666666666
a1v2J0000028e62QAA,White or Caucasian,,NA,Other,NA,NA,1.5,2,0.6666666666666666
a1v2J0000027u63QAA,White or Caucasian,,NA,Hispanic,NA,NA,79,2,0.6666666666666666
a1v2J0000028I84QAE,White or Caucasian,,NA,Black or African American,NA,NA,59.6,2,0.6666666666666666
a1v2J0000028aYOQAY,White or Caucasian,,NA,Hispanic,NA,NA,11.8,2,0.6666666666666666
a1v2J0000028rDZQAY,Asian,,NA,Black or African American,NA,NA,49.7,2,0.6666666666666666
a1v2J0000027uB3QAI,White or Caucasian,,NA,Black or African American,NA,NA,95.3,2,0.6666666666666666
a1v2J0000028xSqQAI,White or Caucasian,,NA,Black or African American,NA,NA,34,2,0.6666666666666666
a1v2J0000027q7wQAA,White or Caucasian,,NA,Other,NA,NA,12.3,2,0.6666666666666666
a1v2J0000027pd1QAA,White or Caucasian,,NA,Hispanic,NA,NA,54.2,2,0.6666666666666666
a1v2J0000027iI2QAI,White or Caucasian,,NA,White or Caucasian,NA,NA,84.9,3,1
a1v2J0000027lbTQAQ,White or Caucasian,,NA,White or Caucasian,NA,NA,8.3,3,1
a1v2J00000290AjQAI,White or Caucasian,,NA,White or Caucasian,NA,NA,72.7,3,1
a1v2J0000028RR3QAM,White or Caucasian,,NA,White or Caucasian, Hispanic,NA,49.9,2,0.6666666666666666
a1v2J0000027lV6QAI,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,92.1,1,0.3333333333333333
a1v2J0000027xfxQAA,Black or African American,,NA,Black or African American,NA,NA,6.3,3,1
a1v2J000002AGBiQAO,Black or African American,,NA,Black or African American,NA,NA,16.1,3,1
a1v2J000002918rQAA,White or Caucasian,,NA,White or Caucasian,NA,NA,54.5,3,1
a1v2J0000027sq4QAA,White or Caucasian,,NA,Black or African American, Hispanic,NA,73.9,1,0.3333333333333333
a1v2J0000027nG7QAI,Asian,,NA,Black or African American, White or Caucasian,NA,2.1,1,0.3333333333333333
a1v2J0000027iI9QAI,White or Caucasian,,NA,Black or African American,NA,NA,67,2,0.6666666666666666
a1v2J00000289qgQAA,White or Caucasian,,NA,Other,NA,NA,18.4,2,0.6666666666666666
a1v2J0000027sqyQAA,White or Caucasian,,NA,White or Caucasian,NA,NA,44.3,3,1
a1v2J0000027rPVQAY,Other,,NA,Other,NA,NA,14.2,3,1
a1v2J0000027YmbQAE,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,81.7,1,0.3333333333333333
a1v2J00000284BoQAI,White or Caucasian,,NA,White or Caucasian,NA,NA,24.9,3,1
a1v2J00000288jiQAA,White or Caucasian,,NA,Black or African American,NA,NA,13.1,2,0.6666666666666666
a1v2J0000027wW2QAI,Asian,,NA,Black or African American,NA,NA,0.5,2,0.6666666666666666
a1v2J0000028eVOQAY,Other,,NA,Black or African American,NA,NA,17,2,0.6666666666666666
a1v2J0000027x3mQAA,White or Caucasian,,NA,Hispanic,NA,NA,89,2,0.6666666666666666
a1v2J0000028R8gQAE,Other,,NA,Black or African American,NA,NA,17,2,0.6666666666666666
a1v2J0000027zCqQAI,White or Caucasian,,NA,Black or African American,NA,NA,4.8,2,0.6666666666666666
a1v2J0000028NecQAE,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,9,2,0.6666666666666666
a1v2J0000027cG9QAI,Hispanic,,NA,Black or African American, Hispanic,NA,17.3,1,0.3333333333333333
a1v2J000003A9eLQAS,NA,NA,NA,Black or African American, Hispanic,NA,6.2,1,0.3333333333333333
a1v2J0000028UlyQAE,White or Caucasian,,NA,Black or African American,NA,NA,30,2,0.6666666666666666
a1v2J000002ACrmQAG,Black or African American,,NA,Black or African American,NA,NA,41.2,3,1
a1v2J0000027L4aQAE,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,61.2,1,0.3333333333333333
a1v2J0000027v3QQAQ,White or Caucasian,,NA,White or Caucasian,NA,NA,87.7,3,1
a1v2J0000027T6yQAE,Other,,NA,Other,NA,NA,3.9,3,1
a1v2J0000028tKtQAI,White or Caucasian,,NA,Other,NA,NA,6.5,2,0.6666666666666666
a1v2J000002fKo5QAE,White or Caucasian,,NA,Other,NA,NA,67.5,2,0.6666666666666666
a1v2J0000027t2XQAQ,White or Caucasian,,NA,Black or African American,NA,NA,21.6,2,0.6666666666666666
a1v2J0000027v66QAA,White or Caucasian,,NA,Black or African American,NA,NA,4.1,2,0.6666666666666666
a1v2J000002uS1fQAE,White or Caucasian,,NA,Other,NA,NA,47.5,2,0.6666666666666666
a1v2J0000028MX9QAM,White or Caucasian,,NA,White or Caucasian,NA,NA,19.8,3,1
a1v2J0000028Q1aQAE,White or Caucasian,,NA,Hispanic,NA,NA,21.7,2,0.6666666666666666
a1v2J0000027mDmQAI,White or Caucasian,,NA,White or Caucasian,NA,NA,84,3,1
a1v2J0000028FMIQA2,White or Caucasian,,NA,Black or African American,NA,NA,3.9,2,0.6666666666666666
a1v2J000003AUgSQAW,Black or African American,,NA,Black or African American,NA,NA,14.1,3,1
a1v2J000002uRyyQAE,White or Caucasian,,NA,Black or African American,NA,NA,24.6,2,0.6666666666666666
a1v2J00000282wVQAQ,White or Caucasian,,NA,White or Caucasian,NA,NA,5.6,3,1
a1v2J0000028P6QQAU,Other,,NA,Other,NA,NA,52,3,1
a1v2J0000028DlHQAU,White or Caucasian,,NA,Black or African American,NA,NA,33.4,2,0.6666666666666666
a1v2J0000028UlMQAU,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,88.6,2,0.6666666666666666
a1v2J00000289qkQAA,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,24.4,1,0.3333333333333333
a1v2J00000280EdQAI,White or Caucasian,,NA,Black or African American,NA,NA,35.4,2,0.6666666666666666
a1v2J000002fMw2QAE,White or Caucasian,,NA,White or Caucasian, Asian,NA,46.9,2,0.6666666666666666
a1v2J0000027vJAQAY,White or Caucasian,,NA,Black or African American,NA,NA,7.9,2,0.6666666666666666
a1v2J000002uRHWQA2,White or Caucasian,,NA,Black or African American,NA,NA,76.5,2,0.6666666666666666
a1v2J0000027UuSQAU,White or Caucasian,,NA,Black or African American,NA,NA,17.2,2,0.6666666666666666
a1v2J0000027cYiQAI,White or Caucasian,,NA,Black or African American,NA,NA,5.8,2,0.6666666666666666
a1v2J00000282OwQAI,White or Caucasian,,NA,Black or African American, Hispanic,NA,17.4,1,0.3333333333333333
a1v2J0000028bk9QAA,White or Caucasian,,NA,Other,NA,NA,14,2,0.6666666666666666
a1v2J0000027dBaQAI,Black or African American,White or Caucasian,,Other,NA,NA,24.3,0,0
a1v2J000003TSgjQAG,Other,,NA,Other,NA,NA,13.8,3,1
a1v2J0000043FgvQAE,Middle Eastern or North African,,NA,Other,NA,NA,12.4,2,0.6666666666666666
a1v2J0000039hhJQAQ,NA,NA,NA,Black or African American,NA,NA,14.6,2,0.6666666666666666
a1v2J00000283zTQAQ,White or Caucasian,,NA,Black or African American,NA,NA,83.5,2,0.6666666666666666
a1v2J0000028LEgQAM,White or Caucasian,,NA,Black or African American,NA,NA,35.7,2,0.6666666666666666
a1v2J0000027TwFQAU,White or Caucasian,,NA,Black or African American,NA,NA,56.9,2,0.6666666666666666
a1v2J0000028gCjQAI,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,39.8,1,0.3333333333333333
a1v2J000002AFZrQAO,White or Caucasian,,NA,Black or African American,NA,NA,27.4,2,0.6666666666666666
a1v2J0000027eOnQAI,White or Caucasian,,NA,Black or African American,NA,NA,13.7,2,0.6666666666666666
a1v2J0000027hN3QAI,White or Caucasian,,NA,Black or African American,NA,NA,3,2,0.6666666666666666
a1v2J0000027sZuQAI,Asian,,NA,Asian,NA,NA,66.8,3,1
a1v2J0000039icXQAQ,Asian - Other,,NA,Black or African American,NA,NA,12.4,2,0.6666666666666666
a1v2J000002uQUVQA2,White or Caucasian,,NA,Black or African American,NA,NA,49.3,2,0.6666666666666666
a1v2J0000028ctFQAQ,White or Caucasian,,NA,Black or African American,NA,NA,84,2,0.6666666666666666
a1v2J0000028MBFQA2,White or Caucasian,,NA,Black or African American,NA,NA,16.9,2,0.6666666666666666
a1v2J0000027YPzQAM,White or Caucasian,,NA,Black or African American,NA,NA,11.3,2,0.6666666666666666
a1v2J000002fCb3QAE,White or Caucasian,,NA,Black or African American,NA,NA,9.4,2,0.6666666666666666
a1v2J000003SVcWQAW,White or Caucasian,,NA,Black or African American,NA,NA,52.7,2,0.6666666666666666
a1v2J0000027m1TQAQ,White or Caucasian,,NA,Black or African American,NA,NA,33.6,2,0.6666666666666666
a1v2J000002ucBXQAY,White or Caucasian,,NA,Hispanic,NA,NA,34.6,2,0.6666666666666666
a1v2J0000028Nd4QAE,White or Caucasian,,NA,White or Caucasian,NA,NA,13.8,3,1
a1v2J0000027beUQAQ,White or Caucasian,,NA,Other,NA,NA,74.2,2,0.6666666666666666
a1v2J0000028LtgQAE,White or Caucasian,,NA,Black or African American,NA,NA,81.2,2,0.6666666666666666
a1v2J0000027zKWQAY,White or Caucasian,,NA,Black or African American,NA,NA,41.9,2,0.6666666666666666
a1v2J0000027yS9QAI,White or Caucasian,,NA,Other,NA,NA,20.2,2,0.6666666666666666
a1v2J0000028kX5QAI,Black or African American,,NA,Black or African American, White or Caucasian,NA,10.5,2,0.6666666666666666
a1v2J000002uV14QAE,White or Caucasian,,NA,White or Caucasian,NA,NA,22.9,3,1
a1v2J000002uQQBQA2,White or Caucasian,,NA,White or Caucasian,NA,NA,82.1,3,1
a1v2J00000286xgQAA,White or Caucasian,,NA,Hispanic,NA,NA,58,2,0.6666666666666666
a1v2J0000027YmiQAE,White or Caucasian,,NA,White or Caucasian,NA,NA,11,3,1
a1v2J0000028mPaQAI,White or Caucasian,,NA,Other,NA,NA,18.2,2,0.6666666666666666
a1v2J000003AOoCQAW,White or Caucasian,,NA,Other,NA,NA,5.9,2,0.6666666666666666
a1v2J000003AB32QAG,White or Caucasian,,NA,Hispanic,NA,NA,44,2,0.6666666666666666
a1v2J0000027x4UQAQ,White or Caucasian,,NA,Black or African American,NA,NA,76.1,2,0.6666666666666666
a1v2J0000028NQSQA2,White or Caucasian,,NA,Black or African American,NA,NA,12,2,0.6666666666666666
a1v2J000002ccVOQAY,Other,,NA,Black or African American,NA,NA,4.2,2,0.6666666666666666
a1v2J0000038vFHQAY,White or Caucasian,,NA,Black or African American,NA,NA,9.5,2,0.6666666666666666
a1v2J0000027swrQAA,White or Caucasian,,NA,Black or African American,NA,NA,47.9,2,0.6666666666666666
a1v2J0000027dSZQAY,Other,,NA,White or Caucasian,NA,NA,7.5,2,0.6666666666666666
a1v2J00000289jKQAQ,White or Caucasian,,NA,Asian,NA,NA,82.5,2,0.6666666666666666
a1v2J000002ADtVQAW,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,46.2,1,0.3333333333333333
a1v2J0000028AZGQA2,White or Caucasian,,NA,Hispanic,NA,NA,31.5,2,0.6666666666666666
a1v2J0000027vKvQAI,Hispanic,,NA,White or Caucasian, Hispanic,NA,6.6,1,0.3333333333333333
a1v2J0000028X0cQAE,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,33.5,2,0.6666666666666666
a1v2J00000283CTQAY,White or Caucasian,,NA,White or Caucasian,NA,NA,42.1,3,1
a1v2J000003AwvjQAC,White or Caucasian,,NA,White or Caucasian,NA,NA,1.6,3,1
a1v2J0000027Xn5QAE,White or Caucasian,,NA,White or Caucasian,NA,NA,49.5,3,1
a1v2J0000027vKjQAI,Other,,NA,Black or African American,NA,NA,36.5,2,0.6666666666666666
a1v2J00000285EQQAY,White or Caucasian,,NA,Black or African American,NA,NA,3.5,2,0.6666666666666666
a1v2J0000028ui4QAA,White or Caucasian,,NA,Other,NA,NA,26.5,2,0.6666666666666666
a1v2J0000038ZyvQAE,Hispanic,,NA,Other,NA,NA,20,2,0.6666666666666666
a1v2J000002egrVQAQ,White or Caucasian,,NA,Other,NA,NA,47.1,2,0.6666666666666666
a1v2J0000028MtIQAU,White or Caucasian,,NA,Black or African American,NA,NA,16.7,2,0.6666666666666666
a1v2J0000027kIMQAY,White or Caucasian,,NA,Black or African American,NA,NA,33.8,2,0.6666666666666666
a1v2J0000028IqMQAU,White or Caucasian,,NA,Other,NA,NA,34.1,2,0.6666666666666666
a1v2J00000283xNQAQ,White or Caucasian,,NA,Black or African American,NA,NA,10,2,0.6666666666666666
a1v2J00000281E6QAI,White or Caucasian,,NA,Black or African American,NA,NA,77.1,2,0.6666666666666666
a1v2J0000028d9BQAQ,White or Caucasian,,NA,Other,NA,NA,34.4,2,0.6666666666666666
a1v2J0000028BvdQAE,Black or African American,White or Caucasian,,Black or African American,NA,NA,4,1,0.3333333333333333
a1v2J000002fAEqQAM,NA,NA,NA,Black or African American,NA,NA,7.2,2,0.6666666666666666
a1v2J000002ueNnQAI,White or Caucasian,,NA,Black or African American,NA,NA,33.7,2,0.6666666666666666
a1v2J0000027cf1QAA,White or Caucasian,,NA,Other,NA,NA,24.3,2,0.6666666666666666
a1v2J000002fMWeQAM,White or Caucasian,,NA,Hispanic,NA,NA,68.3,2,0.6666666666666666
a1v2J000002uScRQAU,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,40.7,2,0.6666666666666666
a1v2J000002AEToQAO,White or Caucasian,,NA,Black or African American,NA,NA,18.2,2,0.6666666666666666
a1v2J000002ABCZQA4,White or Caucasian,,NA,Black or African American,NA,NA,26.5,2,0.6666666666666666
a1v2J000003NUXMQA4,White or Caucasian,,NA,Black or African American,NA,NA,3.7,2,0.6666666666666666
a1v2J0000039EVQQA2,White or Caucasian,,NA,Black or African American,NA,NA,17.9,2,0.6666666666666666
a1v2J000003T36zQAC,Asian - Other,,NA,Black or African American,NA,NA,20.3,2,0.6666666666666666
a1v2J0000028OKBQA2,White or Caucasian,,NA,Black or African American,NA,NA,1.1,2,0.6666666666666666
a1v2J0000038tM6QAI,White or Caucasian,,NA,Hispanic,NA,NA,64.9,2,0.6666666666666666
a1v2J0000028SY6QAM,White or Caucasian,,NA,Black or African American,NA,NA,29.4,2,0.6666666666666666
a1v2J000002fNdbQAE,White or Caucasian,,NA,Black or African American,NA,NA,12.4,2,0.6666666666666666
a1v2J00000391MnQAI,White or Caucasian,,NA,Hispanic,NA,NA,20,2,0.6666666666666666
a1v2J000002uSltQAE,Other,,NA,Black or African American,NA,NA,72.9,2,0.6666666666666666
a1v2J000002egM3QAI,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,19.3,2,0.6666666666666666
a1v2J0000028R8vQAE,White or Caucasian,,NA,White or Caucasian,NA,NA,24.3,3,1
a1v2J000002eglNQAQ,White or Caucasian,,NA,Black or African American,NA,NA,45.5,2,0.6666666666666666
a1v2J000002udNNQAY,White or Caucasian,,NA,Black or African American,NA,NA,11.1,2,0.6666666666666666
a1v2J0000038W91QAE,White or Caucasian,,NA,Black or African American,NA,NA,66.5,2,0.6666666666666666
a1v2J000002fMvdQAE,White or Caucasian,,NA,Other,NA,NA,24.7,2,0.6666666666666666
a1v2J0000038LXfQAM,White or Caucasian,,NA,Black or African American,NA,NA,12.1,2,0.6666666666666666
a1v2J0000038kPIQAY,White or Caucasian,,NA,Other,NA,NA,17.1,2,0.6666666666666666
a1v2J0000038ZyCQAU,White or Caucasian,,NA,Black or African American,NA,NA,58,2,0.6666666666666666
a1v2J000003NgjrQAC,White or Caucasian,,NA,Hispanic,NA,NA,1.6,2,0.6666666666666666
a1v2J000003q6rdQAA,Hispanic - Other Latinx or Spanish origin,,NA,Hispanic,NA,NA,31.6,2,0.6666666666666666
a1vHt00000553DOIAY,White or Caucasian,,NA,Hispanic,NA,NA,18,2,0.6666666666666666
a1v2J000003B12BQAS,White or Caucasian,,NA,White or Caucasian,NA,NA,39,3,1
